Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;6.5;13.9;6;1.53;816.8236156
02/02/2019;3.4;5;0.8;0.67;304.5222694
03/02/2019;0.3;6.3;0;1.27;766.9876345
04/02/2019;-1.3;9.1;9.2;0.41;729.1538924
05/02/2019;3.7;11.6;8.6;0.07;316.4777516
06/02/2019;9.6;11.7;0;0.8;437.85905
07/02/2019;7.2;13;1.8;0.76;384.4838411
08/02/2019;4;12.9;0;0.74;860.0513789
09/02/2019;6.7;15;0;1.11;848.9201673
10/02/2019;6.6;11;1.2;1.09;337.7390268
11/02/2019;4.9;11.2;0.4;1.21;781.304208
12/02/2019;2.2;11.1;0;0.78;1083.10551
13/02/2019;0.2;14.4;0;1.12;1174.564834
14/02/2019;7.5;15.2;0;1.42;1164.585128
15/02/2019;6.7;16.1;0;1.75;1191.161008
16/02/2019;4.9;16.7;0;1.56;1162.765695
17/02/2019;6;16.7;0;1.87;1227.688401
18/02/2019;8.2;16.8;0;1.87;1216.351583
19/02/2019;5.6;11.4;0;0.7;569.2452962
20/02/2019;5.8;16.5;0;1.2;1216.424269
21/02/2019;5.1;19;0;1.62;1248.413168
22/02/2019;7.1;19.7;0;1.76;1266.57827
23/02/2019;5.8;20.1;0;1.78;1288.304764
24/02/2019;7.4;18.3;0;1.85;1193.650502
25/02/2019;5.9;19.3;0;1.64;1307.309253
26/02/2019;6.6;21;0;1.9;1342.202457
27/02/2019;9;24.7;0;2.54;1400.177383
28/02/2019;8.7;15.7;0;1.64;921.1607919
01/03/2019;7.6;13.4;0;1.34;616.6813094
02/03/2019;6.4;16;0.2;1.74;875.3843887
03/03/2019;6.3;22.7;0;2.45;1420.199534
04/03/2019;9.6;14.3;0.4;2.4;762.3737965
05/03/2019;7.5;17.6;0;2.32;1525.300266
06/03/2019;9.8;19.7;2;2.83;810.5634413
07/03/2019;6.8;14.5;0;2.76;1454.64949
08/03/2019;6;13.4;0.6;1.35;838.5839336
09/03/2019;7.2;14.2;0;0.66;650.7797665
10/03/2019;9.9;14.3;1;1.22;598.7586111
11/03/2019;5.7;14.2;0.4;1.94;1306.612559
12/03/2019;5.3;19.3;2.4;2.33;1588.013271
13/03/2019;5.7;11.4;2.8;1.47;1137.537075
14/03/2019;6.2;11.8;0.6;1.52;969.9084346
