Date;TMin;TMax;Pluie;ETP;Rgi_MF
02/06/2022;11.2;27.2;0.4;5.5;2403.877811
03/06/2022;13.1;26.8;2.6;3.7;1739.905434
04/06/2022;15.9;29.3;8.6;5.6;2304.684325
05/06/2022;16.6;23.1;6.3;3.9;1826.12913
06/06/2022;14.5;22.7;1.2;4.4;1876.067975
07/06/2022;13.8;22.7;0.4;4.6;2007.005803
08/06/2022;12.7;22.7;12.3;3.5;1638.171221
09/06/2022;13;21.5;0.2;5.1;2511.591724
10/06/2022;10.6;26.6;0;4.9;2730.550109
11/06/2022;11.6;29.7;0;5.3;2842.183206
12/06/2022;15.2;26.9;0;5.8;2573.684515
13/06/2022;10.6;24.3;0;5.4;2919.671509
14/06/2022;9;28;0;5.3;2839.090734
15/06/2022;13.3;34.3;0;6.7;2746.339937
16/06/2022;15.3;31.1;0;7;2844.615244
17/06/2022;13;33.6;0;6.6;2761.508664
18/06/2022;15.9;39.8;0;8.8;2690.791847
19/06/2022;21.5;37.3;5.6;9;2648.616363
20/06/2022;17.7;26.9;5.2;5.2;2371.195823
21/06/2022;15;29.2;8.9;5;2539.537484
22/06/2022;17.9;25.9;12.9;3.5;1549.986783
23/06/2022;15.9;28.2;26.7;4.9;2042.59394
24/06/2022;15.6;24.3;0.2;4.4;2039.505028
25/06/2022;14.7;25.4;8;4.1;1698.505446
26/06/2022;12.9;17.4;4.2;1.3;1031.685932
27/06/2022;13.2;23.5;2.6;3.8;1816.236183
28/06/2022;9;26.8;0.2;5.2;2927.883884
29/06/2022;11.4;27.7;10.1;5.6;2866.67368
30/06/2022;12.7;14.8;14.1;0.7;1027.339233
01/07/2022;11;22.3;0;4.6;2626.972015
02/07/2022;8.3;27.6;0.2;5;2885.333828
03/07/2022;10.6;27.2;0;4.9;2713.521925
04/07/2022;11.8;26;0;5.1;2647.338364
05/07/2022;11.5;26.7;0;5.6;2835.554933
06/07/2022;12.5;24.7;0;5.6;2781.05281
07/07/2022;12.9;23.6;0;4;1918.361125
08/07/2022;10.6;25.6;0;5.2;2799.801811
09/07/2022;11;28;0;5.2;2531.079315
10/07/2022;13.7;25.9;0;6.1;2778.640694
11/07/2022;13.8;28.7;0;6;2760.919981
12/07/2022;14.2;30.5;0;6.3;2677.851367
13/07/2022;11.8;32;0;5.7;2413.305438
14/07/2022;14.4;33.7;0;7.2;2591.683394
15/07/2022;16.2;26.8;0;7;2713.46805
16/07/2022;10.4;28.2;0;5.8;2615.065693
17/07/2022;12.5;31.3;0;6.5;2675.162007
18/07/2022;12.7;38.4;0;7.2;2567.580693
19/07/2022;16.2;39.5;2.4;8.4;2600.996699
20/07/2022;19.7;23.7;0;3.3;1210.813019
21/07/2022;16.6;28.3;0.2;5.2;2347.575359
22/07/2022;15;29;4.6;3.2;1512.04473
23/07/2022;18.4;27.6;7.3;4.1;1875.849914
24/07/2022;14.9;32.8;0;5.6;2623.703544
25/07/2022;17.4;28.4;0;5.5;2098.745517
26/07/2022;15.2;24.9;0;4.5;1692.572745
27/07/2022;14.6;26.3;0;5.7;2365.918068
28/07/2022;12;28.4;0;5.2;2230.649838
29/07/2022;13.5;28.7;0;5.3;1987.621394
30/07/2022;13.9;31.6;0;6;2298.981263
31/07/2022;15.1;31.2;0;6.2;2572.266011
