Date;TMin;TMax;Pluie;ETP;Rgi_MF
16/04/2022;5.8;16.5;0;3.9;2248.648389
17/04/2022;1;17.6;0;4;2388.910203
18/04/2022;2.4;18.6;0;3.6;2347.466677
19/04/2022;1.6;19.1;0;2.8;2107.387884
20/04/2022;4.8;16.3;0;4.2;2366.076556
21/04/2022;0.9;18.1;0;3;2291.589545
22/04/2022;5.5;18.7;0;3.3;2196.452028
23/04/2022;6.7;16;1.2;1.9;984.3875559
24/04/2022;8;12.3;7.5;0.5;738.2320508
25/04/2022;8.5;16.4;0;2.6;1283.419418
26/04/2022;1.6;15.4;0.8;2.1;1678.252008
27/04/2022;2;16.6;0;2.3;2024.024222
28/04/2022;5;19.8;0;4.1;2519.919101
29/04/2022;4.2;18.1;0;2.7;1407.482252
30/04/2022;8.1;16;0;3.1;1969.802663
01/05/2022;1.9;16.4;0;2.2;1968.572556
02/05/2022;3.9;20;0;2.3;1633.665839
03/05/2022;4.3;21.5;3.8;2.9;2163.121062
04/05/2022;7;21.3;6.6;3.4;2198.646124
05/05/2022;10.6;17.5;0;3.2;1929.297424
06/05/2022;6.1;20.7;0;3.7;2477.681193
07/05/2022;5.5;21.8;0;3.3;2259.335139
08/05/2022;6.9;23.2;7.7;3.3;2166.360782
09/05/2022;9.4;24.3;0;4.2;2599.200121
10/05/2022;8.8;25.4;0;3.5;1945.352631
11/05/2022;12;29.6;0;6.3;2588.228038
12/05/2022;15.7;22.3;0;4.4;1768.12486
13/05/2022;13.6;21.9;0;5.5;2701.16365
14/05/2022;5.8;23.2;0;3.8;2668.17165
15/05/2022;7.6;28.8;0;4.4;2570.879777
16/05/2022;15.6;24.1;0.8;3.9;1528.205404
17/05/2022;10.6;26.8;0;4.5;2628.7817
18/05/2022;11;29.4;0;4.9;2655.072037
19/05/2022;13;30.3;0;4.6;1902.296208
20/05/2022;16.1;28.8;0.8;5.5;1797.242348
21/05/2022;9.9;23.5;0;4.5;2677.034175
22/05/2022;8.9;23.9;3.6;3.5;1837.855279
23/05/2022;13.4;24;14.4;3.1;1328.363209
24/05/2022;12.5;18.4;0;4.1;2135.294009
25/05/2022;6.1;21.5;0;4;2689.913871
26/05/2022;14.6;21.4;0;4.8;1926.719299
27/05/2022;12.9;19;0;3.3;1583.264689
28/05/2022;7.5;19;0;4.2;2320.384828
29/05/2022;8.8;17.3;0;4.9;2638.39032
30/05/2022;3.9;19.7;0;3.8;2632.772433
31/05/2022;6.1;23.1;0;4.5;2466.421842
01/06/2022;8.8;23.2;0;5.1;2634.433088
02/06/2022;10.7;24.4;0;5.5;2536.726125
03/06/2022;11.9;21.4;0.6;2.1;1201.08378
04/06/2022;13.2;28.4;8.9;5.1;2542.176819
05/06/2022;16;22.9;10.4;3.1;1566.039445
06/06/2022;14.7;23.1;0.2;5.2;2220.915423
07/06/2022;13.8;22.3;3.5;3.9;1725.416276
08/06/2022;10.7;21;8.7;2.2;1289.671016
09/06/2022;11.8;20.6;0.2;4.2;2289.206912
10/06/2022;8.4;25;0;4.5;2728.806191
11/06/2022;11.2;28.8;0;5.2;2843.486069
12/06/2022;12.9;27.2;0;5;2467.035593
13/06/2022;13.5;23.2;0;5.8;2812.360655
14/06/2022;10.3;26.8;0;5.5;2783.93175
15/06/2022;10;31;0;5.6;2818.353968
16/06/2022;15.6;30;0;7;2823.456292
17/06/2022;14.8;31.2;0;6.5;2720.846706
18/06/2022;14.7;36;0;6.4;2583.858093
19/06/2022;20.1;35.4;0;8.6;2675.595326
20/06/2022;18.8;25.6;0.6;5.2;1685.209179
21/06/2022;13.1;28.8;3.2;5.1;2285.23292
22/06/2022;18.3;26.4;0.6;4;1664.465438
23/06/2022;15.1;30.6;0.4;5.3;2342.149819
24/06/2022;17.7;25.1;0;4.4;1650.91334
25/06/2022;13.8;28.2;0.6;5.5;2420.060835
26/06/2022;16.1;19.8;8;2.2;1203.373872
27/06/2022;15.8;22.3;0.2;2.8;1253.95138
28/06/2022;10.4;26.1;0;4.8;2525.775486
29/06/2022;15.5;29.2;0;5.7;2418.440924
30/06/2022;13;29.6;1;5.8;2388.120113
01/07/2022;13.3;22.5;0;4.6;2064.604724
02/07/2022;8.6;29.1;0;5.5;2857.743425
03/07/2022;11.9;30.9;0;6.3;2697.357678
04/07/2022;14;27.2;0;6.1;2689.38349
05/07/2022;13.7;28.1;0;6.7;2827.096659
06/07/2022;14.6;22.8;0;5.8;2462.243976
07/07/2022;10.9;22.3;0;3.2;1350.107117
08/07/2022;11;25.8;0;5.8;2814.502815
09/07/2022;11.6;28.3;0;5.6;2582.1054
10/07/2022;15.2;24.8;0;6.6;2789.588641
11/07/2022;11.8;28;0;5.7;2669.51337
12/07/2022;14.4;29.7;0;6.7;2770.8738
13/07/2022;13.3;33.6;0;6.4;2401.273358
14/07/2022;14.5;34.1;0;7.8;2564.47448
15/07/2022;15;26.8;0;6.8;2676.802639
16/07/2022;13.1;27.8;0;6.8;2728.495146
17/07/2022;13.9;31;0;7.5;2728.30321
18/07/2022;13.5;35.9;0;7.2;2656.029126
19/07/2022;15.2;38.6;0;8.4;2717.684706
20/07/2022;20.9;32.1;4.4;6.7;1953.895542
21/07/2022;16.1;28.4;0;5.1;2274.324714
22/07/2022;15.9;31.6;0.2;5.7;2258.086911
23/07/2022;18.5;27.9;0;5.1;2031.750216
24/07/2022;15;33.1;0;6;2613.280516
25/07/2022;16.4;32.7;0;6.6;2066.386945
26/07/2022;16.3;25.6;0;5.4;2018.000388
27/07/2022;16.6;26.1;0;6.3;2035.889748
28/07/2022;13.4;29.3;0;5.8;2020.412488
29/07/2022;18.1;29.3;0;7.2;2382.264046
30/07/2022;13.4;29.8;0;5.9;2227.678724
31/07/2022;14.2;31.3;0;6.4;2478.365666
