Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;4.7;7.9;4.4;0.63;368.579372
02/02/2019;1.4;7.5;0;1.12;658.3683749
03/02/2019;-1.3;7.6;0;0.97;951.3438383
04/02/2019;0.4;4.2;9.8;0.19;285.6673024
05/02/2019;2.6;9.6;0.8;0.23;378.0089445
06/02/2019;8.8;11.7;1.8;0.57;326.437088
07/02/2019;7.2;11.6;0.2;1.01;791.4061744
08/02/2019;6.3;11.5;1;1.2;468.6688204
09/02/2019;6.2;12.4;4.4;1.07;601.138178
10/02/2019;7.1;11.4;6.8;1.59;677.2583068
11/02/2019;3.5;12;0.4;1.04;767.9312753
12/02/2019;0.8;12.1;0.2;0.76;1055.376893
13/02/2019;1.1;11.8;0.2;1.2;1126.593158
14/02/2019;1.4;14.8;0;1.03;1108.135442
15/02/2019;1.4;16.2;0;1.02;1132.947109
16/02/2019;3.4;17.6;0;1.29;1107.786377
17/02/2019;6.6;17.1;0;2.26;1112.422618
18/02/2019;2.7;15;0.2;1.32;996.5221416
19/02/2019;7.4;12.4;0;0.81;521.438208
20/02/2019;2.9;14.6;0.4;0.88;882.8166531
21/02/2019;2.3;17.6;0;1.16;1120.125622
22/02/2019;4.1;20;0;1.82;1219.519372
23/02/2019;6.8;19.2;0;2.12;1262.546748
24/02/2019;4.2;12.3;0;1.18;1231.465725
25/02/2019;2.8;18.7;0;1.49;1254.659149
26/02/2019;4.6;20.1;0;1.58;1308.370337
27/02/2019;4.7;22.8;0.2;1.89;1319.885645
28/02/2019;7.4;14.4;0.2;1.35;736.1476281
01/03/2019;7.1;13;3.4;1.36;1033.210962
02/03/2019;8.8;14.9;0;1.89;1212.997382
03/03/2019;9.4;18.2;0.6;2.77;1153.600639
04/03/2019;6.3;12.7;4.8;2.59;1099.811139
05/03/2019;5.6;14.6;0.4;2.01;1160.411993
06/03/2019;10.5;13.2;18.6;1.68;472.796091
07/03/2019;7.2;12.1;9.8;1.79;1012.467803
08/03/2019;5.7;13.3;6.6;1.69;1327.721313
09/03/2019;9.6;13.4;5.2;0.59;490.8214359
10/03/2019;9.8;14.3;0.8;2.48;1242.251854
11/03/2019;4.6;13.2;0.2;2.01;1625.294739
12/03/2019;2.5;13.9;2.6;1.9;1151.536708
13/03/2019;5.1;12.2;0.4;2.31;1487.506744
14/03/2019;6.8;12.3;0.8;1.39;874.1453639
15/03/2019;10;12.4;1.4;1.35;604.1129887
16/03/2019;8.5;15.1;2.2;2.19;1346.421771
17/03/2019;7;11.7;1.2;2.54;1523.498986
18/03/2019;3.1;12.3;3;1.61;1164.774418
19/03/2019;3.6;11.9;0;1.56;1347.103613
20/03/2019;2.9;14.8;0.2;2.13;1623.769095
21/03/2019;3.7;16.7;0;2.71;1901.973876
22/03/2019;1.9;19.5;0;2.45;1939.920363
23/03/2019;4.6;21.7;0;2.89;1935.571529
24/03/2019;5.5;16.4;0;2.84;1900.521947
25/03/2019;2.9;14;0;2.7;1774.112528
26/03/2019;1.7;14;0;3.02;2062.911513
27/03/2019;2.2;14.7;0;3;2012.501016
28/03/2019;2.9;16.2;0;2.93;2008.888237
29/03/2019;4.9;19.4;0;3.07;1944.224621
30/03/2019;8.8;20.2;0;3.93;2042.471704
31/03/2019;7.7;21.2;0;3.47;1970.672611
01/04/2019;7.3;18.3;0;2.86;1654.612225
02/04/2019;8.2;14.8;5.2;2.39;1169.530481
03/04/2019;3.1;10.8;0.8;2.2;1637.144747
04/04/2019;0.3;12.7;0.4;2.54;1937.714324
05/04/2019;6.8;15.1;0;2.7;1225.04759
06/04/2019;6.1;10;4;0.76;658.222236
07/04/2019;2.8;15.8;0.2;2.69;2088.590135
08/04/2019;4.2;16.1;0.8;2.34;1645.979788
09/04/2019;2.7;17.8;0.2;2.82;2176.804693
10/04/2019;4;16.9;0;2.88;2017.153301
11/04/2019;6.4;16.7;0;3.32;2001.437135
12/04/2019;2.6;16;0;3.3;2324.674755
13/04/2019;2.5;14.1;0;3.53;2307.462524
14/04/2019;3.9;13.5;0;3.79;1912.956254
15/04/2019;3.5;18.5;3.8;3.26;1297.83075
16/04/2019;10.1;17.4;0.2;3.46;1990.172231
17/04/2019;7.3;20.8;0;3.43;1711.036791
18/04/2019;9.8;22.4;0;3.75;1962.696991
19/04/2019;10.2;26.7;0;4.68;2352.08794
20/04/2019;9.4;25;0;4.41;2374.18336
21/04/2019;9.1;20.9;0;3.33;1771.449966
22/04/2019;10.9;20.7;0;3.14;1156.959057
23/04/2019;13.6;18.7;17.8;2.73;958.9643059
24/04/2019;8.5;16;24.4;2.57;1346.870247
25/04/2019;8;15.3;2.8;3.26;1800.151847
26/04/2019;7;15.7;3.8;3.13;1861.544036
27/04/2019;9.7;14.7;0.2;4.15;2240.580215
28/04/2019;6.1;14;0;2.16;1360.225561
29/04/2019;8.1;17;0;3.83;2349.878455
30/04/2019;4.2;19.6;0;3.92;2560.379795
01/05/2019;8.5;21.1;2.6;3.33;1762.024664
02/05/2019;7.9;16.1;0.2;3.47;2179.829398
03/05/2019;8.2;17;0;3.39;1949.280159
04/05/2019;6.9;14.3;3.4;2.89;1547.726542
05/05/2019;1.5;14.7;0;3.33;2178.987959
