Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;7;14;6.4;1.44;793.2403592
02/02/2019;4;7;0.8;0.8;305.3611579
03/02/2019;0;8;0;1.24;894.1929325
04/02/2019;-4;8;7.5;0.54;735.3734351
05/02/2019;4;12;1.3;0.18;317.3121233
06/02/2019;10;14;1.1;0.83;395.8276272
07/02/2019;5;13;0;0.91;469.4539967
08/02/2019;1;16;0;0.87;886.1352727
09/02/2019;4;16;0;1.21;889.19288
10/02/2019;4;12;2.1;1.22;358.7366296
11/02/2019;5;11;1.8;1.14;807.0305302
12/02/2019;1;12;0.2;0.87;1101.383777
13/02/2019;-2;14;0;1.02;1188.586183
14/02/2019;5;16;0;1.16;1179.315293
15/02/2019;5;17;0;1.5;1195.602847
16/02/2019;0;16;0;1.32;1187.782835
17/02/2019;4;17;0;1.43;1236.38617
18/02/2019;6;17;0;1.67;1203.406964
19/02/2019;3;11;0;0.48;426.0870851
20/02/2019;-1;16;0;1.16;1199.219253
21/02/2019;0;19;0;1.58;1236.528934
22/02/2019;0;19;0;1.83;1266.04718
23/02/2019;1;21;0;1.8;1288.482372
24/02/2019;9;20;0;1.83;1210.859819
25/02/2019;2;20;0;1.68;1313.517612
26/02/2019;2;20;0;1.82;1365.444989
27/02/2019;2;24;0;2.54;1399.641081
28/02/2019;8;17;0;1.66;1029.229589
01/03/2019;8;15;0;1.33;690.5485263
02/03/2019;5;17;0;1.87;963.8387805
03/03/2019;2;23.5;0;2.47;1415.544258
04/03/2019;8;15;0;2.33;802.9655732
05/03/2019;4;18;0;2.28;1552.431621
06/03/2019;10;18;6.3;2.67;747.1786148
07/03/2019;7;17;0.6;2.85;1503.101125
08/03/2019;5;15;0;1.49;984.2929365
09/03/2019;5;16;0;0.7;716.0656579
10/03/2019;10;14;2.6;0.99;653.5715415
11/03/2019;8;16;0;2.08;1343.844711
12/03/2019;2;18;3.4;2.28;1569.870192
13/03/2019;6;11;6;1.52;1173.273213
14/03/2019;7;12.5;2.7;1.69;1033.710893
15/03/2019;9;14;0;1.66;868.3074234
16/03/2019;6;20;0;2.42;1791.251811
17/03/2019;6;13;2.9;1.72;925.5738888
18/03/2019;3;13;4.2;2.05;1480.692681
19/03/2019;6;11;0;1.7;929.3203949
20/03/2019;-1;15;0;2.14;1920.659179
21/03/2019;-1;17;0;2.13;1950.304405
22/03/2019;0;20;0;2.42;1936.892424
23/03/2019;2;20;0;2.81;1875.545507
24/03/2019;3;21;0;2.83;1966.600427
25/03/2019;5;16;0;2.65;1881.645584
26/03/2019;-1;16;0;2.57;2089.562345
27/03/2019;-1;17;0;2.43;2058.158306
28/03/2019;0;18;0;2.46;2051.093279
29/03/2019;1;19;0;2.96;2033.532472
30/03/2019;6;19;0;3.43;2054.552415
31/03/2019;5;20;0;2.62;1925.322659
01/04/2019;7;20;4.1;2.52;1562.996834
02/04/2019;11;17;5.2;2.53;1241.453786
03/04/2019;6;12;1.9;1.92;1069.385206
04/04/2019;3;14;0;2.52;1821.534904
05/04/2019;6;17;15;2.83;1599.241993
06/04/2019;6;11;5;1.22;833.3592058
07/04/2019;5;14;0;2.08;1494.922351
08/04/2019;4;18;7.1;1.4;990.2075171
09/04/2019;4;19;0;2.79;2109.687756
10/04/2019;7;17;1.1;2.51;1550.173653
11/04/2019;8;15;0;1.92;1014.557347
12/04/2019;6;18;0;3.42;2279.804837
13/04/2019;1;19;0;3.06;2384.768522
14/04/2019;2;18;0;2.29;1342.659585
15/04/2019;4;17;9;2.57;1520.316449
16/04/2019;10;19;0;3.35;1993.251562
17/04/2019;10;18;0;2.61;1532.373798
18/04/2019;12;17;0;3.4;1295.420373
19/04/2019;13;22;0;5.12;2105.035499
20/04/2019;8;22;0;4.29;2421.632449
21/04/2019;11;17;0;2.88;1048.523629
22/04/2019;7;22;0;2.86;1399.215208
23/04/2019;13;22;6.5;3.39;1412.846505
24/04/2019;9;22;7.5;3.62;1942.681837
