Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2020;4.4;17.9;2.8;0.9;546.3679797
02/02/2020;7.4;22.5;0;1.7;841.0001897
03/02/2020;10.6;22.5;1.6;1.5;821.5454983
04/02/2020;8.5;13.3;1.2;1.8;650.0597352
05/02/2020;-1.2;11.3;0;0.8;978.4400473
06/02/2020;-3.2;12.7;0;0.7;1023.335312
07/02/2020;-0.6;14;0;0.7;839.1328174
08/02/2020;-0.9;16;0;0.8;828.3005123
09/02/2020;4.1;16.5;0;0.8;864.7263561
10/02/2020;10;15.6;0;1.3;537.4644856
11/02/2020;11.4;14.1;0.4;1.8;456.7230424
12/02/2020;4.7;13.5;0;1;704.5244225
13/02/2020;2.4;18.6;0.2;1.4;704.7877752
14/02/2020;4.8;16.1;0;1.1;842.5089637
15/02/2020;0.5;18.2;0;1.2;1061.570109
16/02/2020;7.7;17.4;0;1.6;855.5339083
17/02/2020;5.9;11.8;1.2;0.4;371.8344368
18/02/2020;0.9;13.4;0;1.1;953.4919717
19/02/2020;2.4;14.5;0;1.4;919.7416605
20/02/2020;-2.3;18.2;0;1.4;1231.205945
21/02/2020;3;12.8;0;1;464.4518786
22/02/2020;-0.9;17.4;0;1;1209.582951
23/02/2020;1.5;13.4;0;0.9;886.7810615
24/02/2020;-0.7;19.1;0;1.4;1060.854853
25/02/2020;7.2;14.3;4.2;1.6;586.7565733
26/02/2020;7.3;10.9;9;1.5;678.8028521
27/02/2020;5;14.6;10.4;1;438.0507282
28/02/2020;8.1;16.5;0.8;1.6;814.9797891
29/02/2020;7.5;15.7;0;1.6;595.545397
01/03/2020;5;15.3;11.7;1.6;1038.092558
02/03/2020;5.9;11.6;9.1;1.6;811.630283
03/03/2020;5.1;13.2;13.1;1.3;488.5749222
04/03/2020;3.9;14.5;5.2;0.4;515.8590561
05/03/2020;9.1;12.8;12.4;1.4;524.4011578
06/03/2020;4.6;10;10.7;1.3;845.0812541
07/03/2020;5.1;12.9;0;1.7;1104.783099
08/03/2020;8;15.9;1;2.1;1110.74125
09/03/2020;8.2;12.4;4.6;1.8;823.2487112
10/03/2020;7;16.3;0;2;1201.276653
11/03/2020;4.8;16.3;0;1.6;1464.043978
12/03/2020;5.6;14.5;0.6;0.6;540.5955372
13/03/2020;8.1;12.7;0;2.3;1039.503286
14/03/2020;0.5;14.6;0;1.6;1358.462265
15/03/2020;0;17.8;0.6;1.6;1741.850313
16/03/2020;9.7;12.6;0.8;0.7;563.8418549
17/03/2020;9.7;14.4;0;0.9;569.6431013
18/03/2020;5.1;20.2;0;1.9;1511.975774
19/03/2020;4.4;20.6;0;2.3;1589.496031
20/03/2020;6.8;20;0;2.9;1753.15886
21/03/2020;4.3;19.3;0;2.2;1838.562453
22/03/2020;5.9;18.2;0;2;1485.007513
23/03/2020;4.3;17.3;0;1.7;1114.179825
24/03/2020;3.8;18.6;0;2.5;1902.279616
