Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2022;1.9;9.2;0;0.64;570.6023578
02/02/2022;7.1;9.4;0.2;0.52;339.5272155
03/02/2022;3.6;11.4;0;0.46;420.3521446
04/02/2022;6.2;12.8;0;0.61;383.672245
05/02/2022;5.3;10;0.2;1.05;699.9005322
06/02/2022;-1.3;10.5;0.2;0.63;768.3702241
07/02/2022;7.7;12.1;1.6;1.19;554.0664616
08/02/2022;0.3;14.5;0.2;1.03;1100.37049
09/02/2022;1.5;16.7;0;1.28;1096.3355
10/02/2022;3.8;18.3;0;1;1038.525434
11/02/2022;7.1;10.8;0;1.02;492.3275153
12/02/2022;-0.4;13.4;0.2;1.03;875.1829465
13/02/2022;6.5;16;9.6;1.47;1064.820059
14/02/2022;6.5;10.9;3.2;1.24;645.3633074
15/02/2022;5.4;12.2;0.8;1.34;713.6339162
16/02/2022;8;13.4;0.4;1.11;486.7276679
17/02/2022;11.2;15.6;0;1.56;529.8938026
18/02/2022;6.9;18.6;0;1.48;980.8560277
19/02/2022;7.4;11.8;0;1.72;863.7127923
20/02/2022;2.5;14.2;0;0.86;736.6599009
21/02/2022;9.3;14.1;0.8;2.4;827.3318986
22/02/2022;6.5;14.4;0;1.71;1182.495479
23/02/2022;2.3;16;0;1.4;1262.95673
24/02/2022;6.9;14.1;0.4;1.24;680.5917518
25/02/2022;4.9;11.5;0;1.87;1080.812518
26/02/2022;-1.2;14.2;0.2;1.92;1465.512878
27/02/2022;1.7;16.1;0;1.49;1011.636347
28/02/2022;1.8;18.1;0;1.67;1348.234719
01/03/2022;2;16.7;0;1.82;1498.106204
02/03/2022;7;11.9;2;0.78;506.6281137
03/03/2022;3.7;15.9;1.4;1.65;1313.033624
04/03/2022;7.7;9;6.4;0.49;490.2833183
05/03/2022;6.2;10.9;0.2;1.58;828.2145
06/03/2022;4.8;10.1;0;1.61;824.8406558
07/03/2022;0.6;12.5;0;1.35;1412.049878
08/03/2022;5.2;15.6;0.4;1.63;1096.992756
09/03/2022;2.8;15.6;0;1.5;1489.432429
10/03/2022;9.2;15.5;0;2.06;989.8715781
11/03/2022;9.1;14.6;5.4;1.7;671.7177544
