Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;5.9;15.2;3.8;1.5;809.2774746
02/02/2019;4.6;6;1.6;0.8;307.1315789
03/02/2019;0.9;7.8;0;1.5;832.8832364
04/02/2019;-5.2;10.2;6.5;0.6;765.950515
05/02/2019;4.5;12.3;1.8;0.2;326.8720304
06/02/2019;10;13.6;0.2;0.9;366.7836715
07/02/2019;4.6;13.1;0.8;0.9;403.5170557
08/02/2019;0.1;14.7;0;0.7;907.8432
09/02/2019;3.1;16.2;0;1.2;896.7091391
10/02/2019;1.6;13.5;1.2;0.9;340.3031565
11/02/2019;5.9;12.4;0.6;1.3;842.9211019
12/02/2019;0.4;12;0;0.9;1130.19044
13/02/2019;-3;14.8;0;1;1189.7238
14/02/2019;1;16;0;1;1175.484093
15/02/2019;3.8;17.2;0;1.5;1194.253837
16/02/2019;-1.4;17.5;0;1.1;1210.556435
17/02/2019;1.2;17;0;1.1;1234.680069
18/02/2019;5.5;17.2;0;1.7;1218.727572
19/02/2019;0.6;10.8;0;0.3;382.0936345
20/02/2019;-2.2;16.8;0.2;1;1242.921641
21/02/2019;-1.7;20.1;0;1.4;1253.264943
22/02/2019;-0.9;20.1;0;1.6;1271.42756
23/02/2019;0.1;20.3;0;1.8;1288.538452
24/02/2019;4.1;19.4;0;1.9;1306.016475
25/02/2019;0.1;20.4;0;1.5;1322.441614
26/02/2019;-0.1;21.9;0;1.6;1378.627409
27/02/2019;0.2;25.2;0;2.4;1417.081609
28/02/2019;5.3;16.6;0;1.7;1050.204722
01/03/2019;4;14.4;0;1.2;623.3219897
02/03/2019;4.8;17;0.2;2.1;972.1520962
03/03/2019;0.5;23.5;0;2.2;1447.42954
04/03/2019;6.2;14.7;0;2;686.7288203
05/03/2019;3.1;18.1;0;2.2;1577.959176
06/03/2019;8.2;20.5;3.2;2.8;810.0820599
07/03/2019;7.6;15.9;0.2;3;1543.584547
08/03/2019;2.8;14.6;0.2;1.4;911.4126239
09/03/2019;2.6;16.4;0.2;0.8;862.7682005
10/03/2019;5.7;15.5;1;0.7;666.7140333
