Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2022;-0.1;8.3;3.2;0.2;263.0425043
02/02/2022;7.1;9.5;0.2;0.7;321.6565329
03/02/2022;0.8;7.6;0.2;0;437.0289196
04/02/2022;4.5;9.7;0.8;0.5;274.9208033
05/02/2022;-0.2;9.3;0;0.4;735.6755959
06/02/2022;3.8;10.2;1.2;0.49;283.2140691
07/02/2022;3.5;10.9;0;1.2;808.5142344
08/02/2022;-1.8;12.7;0;1;939.5161759
09/02/2022;-0.3;16.1;0.2;1.5;978.2853019
10/02/2022;3.8;12.1;0.8;0.7;347.9642348
11/02/2022;0.4;7.8;0;0.8;740.5929698
12/02/2022;-3;9.8;0;1;786.8449718
13/02/2022;-1.2;16.6;0.2;1.6;833.1177622
14/02/2022;7.5;11.7;5;1.9;525.5574835
15/02/2022;3.1;10.3;6.4;0.9;685.33683
16/02/2022;8.2;14.1;0.8;0.6;328.7218564
17/02/2022;11.3;14.7;1;2.19;919.0737164
18/02/2022;8.5;14.3;0.8;2.19;391.2555274
19/02/2022;2.2;10.3;0.2;1.59;1039.775281
20/02/2022;6.5;11.9;2.2;1.29;542.3413746
21/02/2022;6.2;10;0.2;1.9;539.234451
22/02/2022;4.5;10.8;0.2;0.71;424.3833782
23/02/2022;8;14.3;0.2;1.11;577.619182
24/02/2022;6.1;13.2;1;1.99;843.7230162
25/02/2022;0.6;10.1;0.2;1.4;1080.873377
26/02/2022;-1.8;11.5;0;2.1;1296.493883
27/02/2022;-2.7;12.5;0;1.89;1319.341642
28/02/2022;-3.4;13.8;0.2;1.79;1331.235327
01/03/2022;-3.1;13.6;0;1.6;988.9381534
02/03/2022;0.5;14.7;0.2;1.49;836.8831042
03/03/2022;8.4;14.3;0;1.08;1008.060942
04/03/2022;8.1;14.4;2.4;1.4;578.5779161
05/03/2022;6.1;12.1;0.2;2.19;1406.104443
06/03/2022;-3.1;9;0;1.89;1480.072504
07/03/2022;-3;9.6;0;2.28;1526.834773
08/03/2022;-2.3;16.5;0;2.19;1525.120232
09/03/2022;2.2;16.8;0;1.99;1357.025979
10/03/2022;1.7;16.3;0;1.47;1400.077176
11/03/2022;5.3;14.9;6;2;492.7799086
12/03/2022;3.4;8.9;9.2;0.41;498.9247505
13/03/2022;4.5;9.7;8.6;1.2;505.0797066
14/03/2022;-0.4;14.3;2;1.49;1415.645128
15/03/2022;8.5;16.7;0;1.92;719.2393296
16/03/2022;5.7;15.3;0;1.5;705.8939058
17/03/2022;8.1;9.9;0;1.79;608.9094588
18/03/2022;3.6;13.5;0;2.59;1275.547419
19/03/2022;6.8;14.8;0;2.79;1152.461961
20/03/2022;4;15.6;0.2;2.09;991.6251596
21/03/2022;8;18.7;0;3.3;1371.268748
22/03/2022;1.5;18.7;0;3.9;1805.538463
23/03/2022;0.6;19.1;0;3.99;1867.023912
24/03/2022;-0.7;20.6;0;3.49;1853.413517
25/03/2022;3.1;21.3;0;4.08;1882.400288
26/03/2022;1;20.6;0;3.98;1872.520121
27/03/2022;1.2;22.4;0;3.68;1889.54726
28/03/2022;1.8;23.3;0;3.19;1736.478242
29/03/2022;6.4;17.7;0.4;2.9;1154.903709
30/03/2022;8.6;12.8;2.8;1.5;737.7171453
31/03/2022;4.9;11.1;3.4;1.81;984.965441
01/04/2022;-0.8;4.4;0.4;1.21;790.1867062
02/04/2022;0.3;6.6;0;2.2;1081.623039
03/04/2022;-1.3;6.8;0;1.9;1168.115913
04/04/2022;-4.7;11.1;0.2;2.3;2108.403482
05/04/2022;4.8;11.1;0.6;0.81;644.9538252
06/04/2022;9;11.3;1.6;1;650.7798701
07/04/2022;9.2;13.9;11.4;1.2;656.5706167
08/04/2022;9.9;15.7;2.8;2.51;807.9710829
09/04/2022;1.7;11.4;0.4;2.11;1644.276448
10/04/2022;-1.3;15.3;0.2;2.8;2138.941299
11/04/2022;3.7;24.1;0;4.1;1940.992016
12/04/2022;8.5;19.8;0.6;3.7;1407.445289
13/04/2022;10.6;16.8;0;2.09;1013.088052
14/04/2022;8;21.4;0;3.49;1985.077913
15/04/2022;6.3;22.1;0.2;4.09;2242.885663
16/04/2022;6.2;21.5;0;4.39;2217.496548
17/04/2022;3;22.7;0;4.77;2420.660834
18/04/2022;2.6;20.4;0;3.59;2146.801279
19/04/2022;4.4;18.1;0;3.48;2016.411031
20/04/2022;6.7;20.6;0;3.66;1752.158916
21/04/2022;6.6;21.9;0.2;3.77;2011.918439
22/04/2022;1.8;21.6;0.4;3.58;2214.360674
23/04/2022;10.9;21.8;0.8;3.59;1431.036042
24/04/2022;8.2;17.1;1.4;2.29;1197.660971
25/04/2022;10.7;13.8;1;1.1;753.1085443
26/04/2022;8;17.7;0;3.31;2279.873312
27/04/2022;4;20.1;0.2;4.28;2387.475389
28/04/2022;4.9;22.1;0;4.47;2328.502081
29/04/2022;8.2;20.4;0;2.89;1539.29941
30/04/2022;5.4;19.2;0;3.6;2141.03817
01/05/2022;3.4;19.1;0;3.79;2577.756449
02/05/2022;4.9;19.7;0;3.79;2117.074805
03/05/2022;7.5;20.5;0;4.28;2475.39297
04/05/2022;9.8;18.2;0;3.29;1668.028705
05/05/2022;6.7;19.8;0.2;3.69;2132.224431
06/05/2022;6;22.3;0;3.99;2456.807461
07/05/2022;7.2;23.4;0.2;4.39;2090.405471
08/05/2022;7.5;24.2;0;4.69;2494.641086
09/05/2022;8.6;27;0;4.79;2623.595787
10/05/2022;6.7;28.3;0;5.29;2570.726553
11/05/2022;11.1;28.3;0;5.98;2632.794802
12/05/2022;11.7;21;0;2.88;1398.115289
13/05/2022;13.8;24.5;0;4.98;2411.546891
14/05/2022;7.8;27.3;0;5.09;2558.864749
15/05/2022;11.9;31.6;0.6;6.67;2400.983372
16/05/2022;16.1;27.5;0;5.79;2549.786277
17/05/2022;12.2;31.1;0;6.29;2626.037422
18/05/2022;13.9;31.6;0.2;5.79;2569.183852
19/05/2022;17.2;28.8;0;5.6;2365.652367
20/05/2022;15.7;29.4;0;6.09;2203.800707
21/05/2022;11;29.1;0;5.99;2748.916585
22/05/2022;14.6;30.4;13.4;6.28;1873.545839
23/05/2022;16.4;19.7;2.4;3.01;1136.421532
24/05/2022;10.8;18.9;3.2;3.49;1730.038608
25/05/2022;7.1;21.1;0;4.28;2649.516338
26/05/2022;11.5;21.5;0;3.38;1563.061297
27/05/2022;10.3;21.8;0;3.2;1654.852519
28/05/2022;8.2;22;0.2;5.3;2912.742168
29/05/2022;7.2;18.8;0;5.5;2764.507799
30/05/2022;4.7;21.9;0;5.3;2804.394674
31/05/2022;7.2;24.3;0;5.49;2795.332003
