Date;TMin;TMax;Pluie;ETP;Rgi_MF
20/04/2019;7.8;23.7;0;3.68;2293.762913
21/04/2019;8.7;20.7;0;2.84;1671.122365
22/04/2019;10.5;20.3;0;2.73;1341.842866
23/04/2019;13.9;18.2;20;2.06;901.01423
24/04/2019;9.5;16.3;22;2.41;1339.212013
25/04/2019;8.5;14.8;5.5;2.89;1836.412982
26/04/2019;7.2;15.3;6;3.03;2147.09512
27/04/2019;10.8;14.1;0;3.79;2252.433719
28/04/2019;10.3;15;0;2.4;1289.457102
29/04/2019;10;17.5;0.5;3.93;2434.578306
30/04/2019;4.8;19.2;0;3.67;2598.136005
01/05/2019;8;19.7;0;3.11;1880.905109
02/05/2019;9.3;16.1;0.5;3.52;2265.285198
03/05/2019;8.4;16.8;0;3.33;2002.428659
04/05/2019;7.6;15;1.5;3.14;1780.460062
05/05/2019;1.9;15.3;0;3.43;2298.641984
06/05/2019;2;16.7;0;3.77;2707.169372
07/05/2019;4;19.4;2.5;3.13;1980.442425
08/05/2019;11;16.8;4;3.18;1657.220516
09/05/2019;11.8;16;0.5;3.12;1620.711904
10/05/2019;9.2;18.6;0.5;2.86;1761.977931
11/05/2019;11.9;17.2;1;4.27;2462.631384
12/05/2019;6.4;19;0;5.03;2924.643534
13/05/2019;6.2;19.8;0;5.57;2936.271565
14/05/2019;7.7;21.8;0;6.3;2910.277313
15/05/2019;8.2;21.1;0;5.86;2875.60745
16/05/2019;8.2;20.1;0;4.17;1942.080483
17/05/2019;11.1;18.7;2;3.23;1418.346256
18/05/2019;11;13.4;7.5;1.49;868.1822664
19/05/2019;10.7;16.8;0;4.05;2602.731769
20/05/2019;9;17;0;4.26;2894.067428
21/05/2019;8.7;19.8;0.5;3.65;2339.308537
22/05/2019;8.1;23.5;0;4.48;2702.481394
23/05/2019;10;25.2;0;4.33;2383.50474
24/05/2019;15.2;21;9.5;4.67;2482.899515
25/05/2019;11;18.6;0;4.66;2820.868372
26/05/2019;13.9;18.8;0.5;4.04;2223.645895
27/05/2019;13.7;18.3;1;4.3;2459.972698
28/05/2019;12.2;17;2.5;4.8;2720.015611
29/05/2019;8.2;17.9;0;3.97;2624.3564
30/05/2019;13.8;19.3;0;4.55;2643.095422
31/05/2019;8.7;24.4;0;4.93;2684.021206
01/06/2019;12.2;29.5;0.5;5.83;2958.449382
02/06/2019;13.1;25.7;0.5;5.12;2684.735195
03/06/2019;15.7;21.4;0.5;4.29;2259.625365
04/06/2019;14.1;22.1;0;3.64;1762.462023
05/06/2019;13.6;17.6;2;2.62;1419.230587
06/06/2019;9.4;21.8;6;4.36;2393.941356
07/06/2019;12.8;16.4;4.5;3.63;1659.462771
08/06/2019;12.9;18.3;10.5;4.89;2577.669348
09/06/2019;11.4;21;0;3.93;2004.830513
10/06/2019;8.2;17.6;24;3.85;2427.892154
11/06/2019;10.3;16.8;10.5;3.14;1930.257957
12/06/2019;11.2;17.6;1.5;4.41;2605.212026
13/06/2019;11.5;18.7;1;4.35;2561.264603
14/06/2019;10.6;18.7;0;4.22;2500.781346
15/06/2019;10.9;19.4;0;4.94;2872.217476
16/06/2019;9.8;20.7;0;4.84;2904.162137
17/06/2019;11.6;29.1;0;6.17;2968.694487
18/06/2019;17.4;27.4;0.5;6.08;2809.775677
19/06/2019;15.4;20.6;1;2.67;1425.407249
20/06/2019;16;20.8;0;5.79;2881.399336
21/06/2019;11.7;23.3;0;4.15;2035.909673
22/06/2019;10.2;26.5;0;5.33;2763.393184
23/06/2019;15.2;31.1;1;5.67;2465.911701
24/06/2019;17.4;30;0.5;4.54;1731.939879
25/06/2019;15.6;26.2;0;5.4;2678.70815
26/06/2019;20.3;36.3;0;7.65;2876.39904
27/06/2019;20.2;39.2;0;7.41;2770.85373
28/06/2019;19.5;22.2;0;2.22;1180.237297
29/06/2019;17.7;23.8;0;3.96;2013.787171
30/06/2019;17.8;24.9;0;2.53;1217.21991
01/07/2019;18.3;28.5;0;6.42;2573.977194
02/07/2019;17.1;26.9;0;4.48;1703.612236
03/07/2019;18.3;31.3;0;7.61;2847.275921
04/07/2019;18.6;33.6;0;7.7;2839.656437
05/07/2019;19.9;30.7;0;6.24;2244.083492
06/07/2019;19.7;29.7;0;5.96;2483.715338
07/07/2019;18.8;24.8;0;5.86;2739.454804
08/07/2019;15.5;31.5;0;6.88;2842.366554
09/07/2019;16.8;28.8;0;8.03;2934.127203
10/07/2019;14.6;30.6;0;6.62;2852.869849
11/07/2019;17;25.5;0;4.88;2163.812035
12/07/2019;19.1;23.3;0;3.83;1798.78404
13/07/2019;15;27.6;0;5.95;2747.142589
14/07/2019;16.3;28.8;0;6.92;2766.328354
15/07/2019;14.9;27.2;0;6.41;2889.116286
16/07/2019;13.4;27.9;0;5.83;2803.559731
17/07/2019;16;24.1;0;5.88;2807.136252
18/07/2019;17.9;23.7;0.5;4.64;2123.530273
19/07/2019;16.1;25.4;0;5.46;2745.51671
20/07/2019;16;25.7;0;4.15;2016.415519
21/07/2019;13.7;25.6;0;5.07;2634.942765
22/07/2019;15.3;30.5;0;5.95;2687.777801
23/07/2019;21.3;38.5;0;6.93;2487.535334
24/07/2019;19.9;30.9;0;5.87;2572.256855
25/07/2019;22.6;33.8;17;5.9;2089.303486
26/07/2019;18.9;20.6;17.5;1.27;967.2550198
27/07/2019;17;21.2;0;2.6;1294.584112
28/07/2019;12.7;22.3;0;4.97;2763.025864
29/07/2019;12;26.2;0;5.31;2703.543183
30/07/2019;17.7;22.4;0.5;4.88;2129.594253
31/07/2019;13.2;22.3;0;4.94;2201.263731
