Date;TMin;TMax;Pluie;ETP;Rgi_MF
16/03/2019;9.2;16.2;2;2.22;1312.114673
17/03/2019;6.9;12.3;1.2;2.56;1531.094031
18/03/2019;1.4;12.5;8.5;1.64;1180.235572
19/03/2019;1.7;12.4;0;1.62;1310.925728
20/03/2019;-0.7;15.3;0;2.07;1617.152133
21/03/2019;1.8;17.3;0;2.7;1875.893883
22/03/2019;-0.9;19.7;0.2;2.41;1919.08099
23/03/2019;0.4;21.7;0.2;2.84;1892.64844
24/03/2019;3.2;17;0;2.72;1844.870867
25/03/2019;2.1;14.3;0;2.7;1738.678424
26/03/2019;1.5;14.7;0;3.01;2031.592841
27/03/2019;0.4;15.1;0.2;2.93;1971.073532
28/03/2019;2;16.6;0;2.91;1967.835109
29/03/2019;4.3;20.3;0;3.07;1930.885711
30/03/2019;5.6;21.4;0;3.81;2012.279619
31/03/2019;4.5;21.5;0;3.42;1961.832631
01/04/2019;3.2;19.7;0.2;2.78;1594.457552
02/04/2019;9.4;15.1;6.3;2.35;1141.972076
03/04/2019;3.7;10.4;3.8;2.19;1609.207912
04/04/2019;-0.9;12.9;0.4;2.43;1924.763442
05/04/2019;7.3;16;0;2.76;1186.998806
06/04/2019;6.6;10.8;4.4;0.81;657.4724546
07/04/2019;2.8;16.1;0.2;2.61;2094.759357
08/04/2019;2.2;17;3.8;2.2;1599.306215
09/04/2019;3.4;18.2;0;2.71;2111.007964
10/04/2019;1.6;17.1;0.2;2.8;2055.576106
11/04/2019;6.6;17.7;0;3.31;2027.869317
12/04/2019;-0.1;16.6;0;3.26;2298.240818
13/04/2019;0.1;14.2;0;3.47;2275.780042
14/04/2019;3.6;14.2;0;3.88;1903.404156
15/04/2019;3.9;17.8;3;3.27;1298.787628
16/04/2019;10.5;17.6;0.2;3.44;2001.255103
17/04/2019;6.6;21.5;0;3.47;1678.986434
18/04/2019;10.9;23.3;0;3.72;1932.896456
19/04/2019;7.5;27.1;0;4.68;2327.163159
20/04/2019;7.3;25.8;0;4.32;2352.261623
21/04/2019;7;21.8;0;3.35;1776.17751
22/04/2019;10;21.6;0;3.22;1177.456935
23/04/2019;13.8;19.7;13.5;2.69;941.5600506
24/04/2019;9.5;17.3;22;2.66;1367.002145
25/04/2019;8.5;15.3;4.4;3.22;1771.859644
26/04/2019;7.6;15.7;3.2;3.11;1873.423941
27/04/2019;10.3;14.9;0.2;4.15;2220.172266
28/04/2019;6.1;14.5;0.4;2.3;1369.1132
29/04/2019;7.5;17.8;0.2;3.79;2352.005486
30/04/2019;2.3;20.2;0;3.82;2548.23779
01/05/2019;5.9;21.3;3.2;3.23;1711.57739
02/05/2019;8.8;16.8;0.8;3.41;2150.790363
03/05/2019;8.5;17.1;0;3.38;1954.429039
04/05/2019;5.8;15.5;0;2.96;1540.1071
05/05/2019;0.7;15.4;0.2;3.37;2140.558038
06/05/2019;-0.3;16.9;0;3.71;2692.244647
07/05/2019;2.3;20.9;2.4;3.32;2018.519705
08/05/2019;9.1;17.6;19.1;3.4;1580.307455
09/05/2019;10.3;15.9;0.4;3.14;1523.504314
10/05/2019;8.1;18.8;0.8;2.42;1315.561815
11/05/2019;11.5;19.4;1;4.11;2121.816669
12/05/2019;4.1;18.5;0;4.95;2919.536198
13/05/2019;4.6;19.3;0;5.42;2912.372625
14/05/2019;9.4;21.7;0;6.83;2931.130996
15/05/2019;9;21;0;6.35;2931.44349
16/05/2019;6.8;20.4;0;4.41;1963.335722
17/05/2019;11.6;20.1;7;3.9;1719.436261
18/05/2019;10.6;14.2;6.7;1.63;930.4606125
19/05/2019;10.5;19.5;0.2;4.03;2356.183536
20/05/2019;9;19.7;0.2;3.45;2103.914934
21/05/2019;7.8;22.3;0.2;3.68;2272.571608
22/05/2019;7.8;25;0.2;4.5;2666.22049
23/05/2019;8.2;25.6;0;4.56;2312.6332
24/05/2019;14.3;23.6;1.6;4.09;2037.242757
25/05/2019;10.1;21.5;0;4.37;2472.653559
26/05/2019;11.7;20.9;0.2;3.61;1878.804831
27/05/2019;13.6;22.5;2.6;4.28;2116.244502
28/05/2019;11.9;19.6;1.2;4.34;2206.897777
29/05/2019;6.7;19.3;0;3.6;2251.991306
30/05/2019;11.7;22.4;0.2;4.59;2544.755638
31/05/2019;8.4;28.4;0;5.27;2983.213454
01/06/2019;10.1;32.2;0.2;6.09;2921.654176
02/06/2019;12.5;29.5;0.2;6.3;2693.677894
03/06/2019;15.1;25.1;0.2;4.22;2077.914836
04/06/2019;14.1;24.6;0;4.28;1862.893774
05/06/2019;13.2;17.4;1.6;1.74;1020.149186
06/06/2019;7.7;21.8;24.7;4.45;2341.373019
07/06/2019;12.4;16.7;7.1;3.23;1471.359789
08/06/2019;10.3;19.7;9.9;4.62;2477.349033
09/06/2019;10.9;21.8;0.8;4.02;1927.049141
10/06/2019;7.8;18.9;3;4.38;2500.13389
11/06/2019;10.7;18.3;1.6;3.44;1932.20438
12/06/2019;10.9;18.6;2;4.3;2420.800263
13/06/2019;10.8;21.6;1.6;4.07;2212.348932
14/06/2019;11;22.5;0;4.58;2443.531471
15/06/2019;9.8;21;0;4.98;2693.182921
16/06/2019;8.8;24.6;0;4.57;2471.452988
17/06/2019;9.8;29.3;0;6.2;2934.663728
18/06/2019;16.8;31.1;0.4;6.73;2765.989268
19/06/2019;15.9;23.1;0.6;3.62;1719.765543
20/06/2019;15.8;23.3;0;5.14;2330.891971
21/06/2019;10.1;24.5;0.2;4.59;2116.956987
22/06/2019;9.6;26.7;0;5.71;2855.210125
23/06/2019;13.9;32.2;1.2;6.2;2517.351592
24/06/2019;17;30.7;0.2;5.17;1988.977408
25/06/2019;16.1;31;0.2;5.43;2469.69849
26/06/2019;18.6;36;0;7.94;2842.703602
27/06/2019;19.3;37.8;0;8.02;2772.82583
28/06/2019;21;28.4;0;4.27;1840.420684
29/06/2019;17.8;31;0.6;5.86;2576.385865
30/06/2019;18;27.7;0.6;3.28;1453.734306
01/07/2019;17.6;29.2;0.4;6.37;2461.857798
02/07/2019;17.2;27.7;0;5.81;2071.029169
03/07/2019;19.4;30.1;0;8.5;2838.796419
04/07/2019;18.4;33.5;0;8.4;2820.066852
05/07/2019;19.8;33.9;0;7.61;2389.047903
06/07/2019;15.9;35.2;0;7.02;2574.83079
07/07/2019;15.9;31.3;0;6.69;2787.826129
08/07/2019;14.2;30.6;0;7.66;2837.897326
09/07/2019;16.3;28.1;0;8.78;2942.10277
10/07/2019;10.2;30.5;0;6.92;2814.397874
11/07/2019;14.8;27.9;0;5.26;1831.211128
12/07/2019;17.3;26.9;0;4.64;1873.701218
13/07/2019;12.5;29.8;0;6.65;2787.72872
14/07/2019;12;28.5;0;7.36;2726.478294
15/07/2019;12.3;27.5;0;6.59;2862.381846
16/07/2019;10.4;30.5;0;6.49;2768.403076
17/07/2019;11.7;29.6;0;6.55;2730.579709
18/07/2019;14.8;25.5;0.6;4.83;2032.155912
19/07/2019;15.2;29;0;5.66;2563.61609
20/07/2019;14.2;27;0.2;4.22;1798.498342
21/07/2019;11.5;29.3;0;5.56;2711.451223
22/07/2019;13.1;35.7;0;6.31;2656.597483
23/07/2019;17.3;39.4;0;7.96;2508.498266
24/07/2019;19.1;38.1;0;6.6;2529.949473
25/07/2019;19.6;36.3;8.3;7.77;2255.934432
26/07/2019;19.4;22;11.1;1.45;966.5698551
27/07/2019;16.1;22.1;1.6;2.65;1212.869334
28/07/2019;11.5;24.5;0;5.38;2677.604295
29/07/2019;9.7;27.7;1.4;5.84;2687.755961
30/07/2019;15.7;22.8;0.6;5.64;2233.231476
31/07/2019;10.9;25.2;0.2;5.32;2507.089575
