Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;5.5;8.5;3.6;0.63;347.6423753
02/02/2019;1.2;7.4;0;1.12;531.7816078
03/02/2019;-0.7;7.7;0;0.97;905.2609171
04/02/2019;-2.1;4.2;3.4;0.19;287.1327725
05/02/2019;2.6;9.4;0.6;0.23;368.419347
06/02/2019;8.4;12;0.8;0.57;347.6891472
07/02/2019;8.2;12.2;0.4;1.01;738.2277063
08/02/2019;5.9;12.9;2;1.2;531.7591515
09/02/2019;6.4;13.2;2.8;1.07;608.9280958
10/02/2019;7.6;11.6;7.2;1.59;633.6452108
11/02/2019;1.6;11.8;0.4;1.04;745.5923235
12/02/2019;-1.2;12.9;0.2;0.76;1019.577038
13/02/2019;0.3;12.7;0.2;1.2;1090.440038
14/02/2019;-1.2;15.8;0.2;1.19;1073.752205
15/02/2019;0.8;17.4;0;1.18;1097.853602
16/02/2019;-0.3;17.9;0.2;1.33;1083.680644
17/02/2019;4.7;18.1;0;2.41;1093.987865
18/02/2019;2.6;17;0;1.4;983.7537828
19/02/2019;7.1;12.8;0.4;0.88;535.5981231
20/02/2019;0.3;16.5;0.2;0.98;926.0676857
21/02/2019;0.1;18.4;0.2;1.19;1103.809153
22/02/2019;0.7;20.4;0;1.98;1186.89054
23/02/2019;3.8;19.9;0;2.14;1228.851928
24/02/2019;1.8;12.4;0;1.18;1193.864485
25/02/2019;0.3;19.9;0.2;1.43;1220.246847
26/02/2019;0.3;21.3;0;1.73;1272.53694
27/02/2019;-0.1;24.3;0.2;2.1;1293.626178
28/02/2019;5.2;15.6;0.4;1.45;795.0062242
01/03/2019;5.9;13.9;1.8;1.54;874.7714453
02/03/2019;7;15.3;0;1.74;1147.244027
03/03/2019;9.6;19.3;1.6;2.89;1167.080872
04/03/2019;7.9;13.5;3.8;2.75;1118.894812
05/03/2019;6.6;15.9;0;2.17;1150.710566
06/03/2019;10.9;14;17.2;1.69;474.2232563
07/03/2019;6.8;12.8;8.6;1.81;1016.962163
08/03/2019;6.6;13.4;4;1.64;1285.483095
09/03/2019;9.8;14.6;5.8;0.56;493.5519752
10/03/2019;10.6;14.6;0.8;2.54;1187.283577
11/03/2019;4.1;13.6;0.2;2.18;1568.085922
12/03/2019;0.7;14.9;2.2;1.79;1163.875054
13/03/2019;4.1;12.4;1;2.22;1416.43858
14/03/2019;6;12.4;0.8;1.39;847.1930549
15/03/2019;10.3;13.2;0.8;1.4;659.4514887
16/03/2019;8.3;16.3;2.4;2.3;1349.775498
17/03/2019;6.5;12.3;2;2.61;1492.43068
18/03/2019;-0.2;12.8;1;1.63;1202.916445
19/03/2019;1.5;13.2;0.2;1.72;1391.985206
20/03/2019;-0.7;15.2;0;2.12;1693.357325
21/03/2019;3.4;17.8;0;2.8;1885.111469
22/03/2019;-1.1;19.3;0.2;2.46;1913.321214
23/03/2019;0.5;22.4;0;2.91;1905.222479
24/03/2019;4.3;17.3;0;2.7;1835.34912
25/03/2019;2.2;14.6;0;2.75;1693.202664
26/03/2019;2.7;15;0;3.13;2021.686246
27/03/2019;1.3;15.8;0;3.02;1972.015765
28/03/2019;3;17.8;0;3;1974.761397
29/03/2019;4.2;20.6;0;3.15;1940.050744
30/03/2019;6.7;21.5;0;3.82;1989.977739
31/03/2019;3.1;22.3;0;3.53;1982.970984
01/04/2019;4.1;19.1;0;2.71;1502.07125
02/04/2019;7.6;15.4;10;2.33;1093.390872
03/04/2019;4.5;10.5;1.6;2.11;1549.012998
04/04/2019;-0.5;12.9;0.4;2.16;1809.107247
05/04/2019;7.1;16.4;1.4;2.87;1171.360696
06/04/2019;6.2;10.7;4.6;0.88;659.2263356
07/04/2019;1.4;15.6;0;2.42;2087.371726
08/04/2019;2.6;17.3;1.2;2.06;1552.914263
09/04/2019;4.1;17.8;0;2.67;2060.492701
10/04/2019;2.2;17.9;0;2.69;2096.148028
11/04/2019;5.3;17.8;0;3.24;1939.832871
12/04/2019;1.3;17.2;0;3.31;2301.311677
13/04/2019;1.8;15.1;0;3.37;2258.592002
14/04/2019;4.1;14.2;0;4.01;1931.952276
15/04/2019;4.7;19;4.4;3.36;1327.692237
16/04/2019;10.3;17.5;0;3.42;1966.401247
17/04/2019;7;22;0;3.51;1635.11126
18/04/2019;10.8;23.2;0;3.78;1887.888482
19/04/2019;8.5;27.3;0;4.8;2288.528671
20/04/2019;7.5;25.4;0;4.31;2305.36027
21/04/2019;8.7;21.6;0.2;3.3;1664.330921
22/04/2019;11.5;22.5;0;3.31;1181.925938
