Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;7.1;14.4;9.1;1.8;791.9394878
02/02/2019;3.4;5.6;0.4;0.7;301.3549596
03/02/2019;0.6;7.8;0;1.4;839.3171307
04/02/2019;-5.1;6.5;11.5;0.3;609.5649701
05/02/2019;3.8;9.1;6.4;0.1;313.3270497
06/02/2019;8.6;11.9;0.2;0.8;416.5626733
07/02/2019;4.2;13.5;0.4;1;512.1773009
08/02/2019;1.4;13.2;0;0.8;701.4512233
09/02/2019;3.3;16.4;0;1.2;840.3686916
10/02/2019;5.4;13.3;1;1.6;413.1804646
11/02/2019;3.1;12.7;0;1.3;882.0139185
12/02/2019;-0.6;12.9;0;1.1;994.02384
13/02/2019;-3.1;13.2;0;1;1145.071111
14/02/2019;1.2;16.2;0;1.5;1139.35146
15/02/2019;2.1;16.7;0;1.6;1163.445121
16/02/2019;1.7;16.6;0;1.6;1034.664372
17/02/2019;3.5;17.6;0;2;1209.553703
18/02/2019;2.9;17.9;0;1.9;1170.90475
19/02/2019;2.7;12.1;0;0.7;440.4746499
20/02/2019;0.1;16.2;0;1.3;1180.561222
21/02/2019;1.2;18;0;1.6;1229.225949
22/02/2019;-0.4;21.2;0;1.8;1240.297263
23/02/2019;0.5;20.2;0;1.6;1271.250982
24/02/2019;7.5;18;0;2;978.2530932
25/02/2019;2.5;18.9;0;1.7;1278.551818
26/02/2019;1.5;20.4;0;1.9;1322.318062
27/02/2019;0.4;25.2;0;2.4;1355.806182
28/02/2019;4.6;16.6;0;1.6;908.4073342
01/03/2019;7.5;14.5;0;1.7;655.8797396
02/03/2019;3.9;17.4;0;1.9;909.3410731
03/03/2019;2.3;21.2;0.2;2.6;1418.983792
04/03/2019;9;15.9;0;3.3;1005.768417
05/03/2019;4.8;17.9;0;2.6;1520.352289
06/03/2019;8.5;18.5;7.7;2.8;693.4594732
07/03/2019;7.5;15.5;0.6;2.7;1416.056405
08/03/2019;3.8;14.2;0.4;1.4;921.5931226
09/03/2019;5.2;15.8;0;0.7;580.8145056
10/03/2019;12.2;15.1;1.8;2;669.8328831
11/03/2019;4.2;15.1;0.4;2.2;1515.341055
12/03/2019;0.7;19.8;2;2.5;1529.234407
13/03/2019;6.6;12.8;3.4;2;1192.157542
14/03/2019;6.4;13.5;1.4;1.8;1118.471741
15/03/2019;9.4;14.8;0.2;2.1;932.1349757
16/03/2019;9.2;18.6;0;3.2;1764.481804
17/03/2019;3.7;13.6;1;1.5;958.3620316
18/03/2019;3;14.5;1.2;2.2;1582.339983
19/03/2019;6.6;12.6;0;2.1;857.6948718
20/03/2019;-1.1;16;0;2.4;1920.123859
21/03/2019;-1.5;17.5;0;2.1;1924.320804
22/03/2019;-0.1;21;0;2.6;1911.667561
23/03/2019;1.8;22.2;0;2.7;1823.747443
24/03/2019;2;21.6;0;2.9;1939.89561
25/03/2019;3.5;16.6;0;3;1915.247365
26/03/2019;1.6;16.4;0;3.2;2052.759983
27/03/2019;-0.1;17.5;0;2.8;2028.482681
28/03/2019;0.7;18.8;0;2.6;2031.166676
29/03/2019;1.3;20.3;0;3.2;2016.61386
30/03/2019;4.6;19.8;0;3.8;2032.398909
31/03/2019;2.1;19.8;0;2.7;1995.352299
01/04/2019;7.1;20.4;2.4;3;1627.061196
02/04/2019;10.3;17.7;5.8;2.5;1009.136857
03/04/2019;5.9;10.8;3.4;1.8;1024.070771
04/04/2019;3.6;13.2;0;2.8;1809.935686
05/04/2019;4.3;17.5;8;3.1;1607.151581
06/04/2019;6.9;8.6;4.4;0.7;674.0775168
07/04/2019;4.5;15.7;0;2.2;1660.309878
08/04/2019;3.6;15;0.2;1.3;983.5522877
09/04/2019;4;18.1;0;2.8;2079.765952
10/04/2019;4.7;18.9;0.4;3.3;1717.887723
11/04/2019;8.6;15.5;0.2;2;892.8102012
12/04/2019;2.1;17.4;0;3.1;2338.417651
13/04/2019;-0.2;18.3;0;3.1;2378.510083
14/04/2019;2.8;16.3;0;2.9;1585.13026
15/04/2019;3.1;19.1;14.3;3.3;1472.465107
16/04/2019;9.7;19.5;0;3.4;1772.447398
17/04/2019;7.4;18.9;0;2.9;1552.449378
18/04/2019;9.6;21.1;0;4.3;1621.700966
19/04/2019;12.3;23.2;0;5.9;2092.854516
20/04/2019;5.1;23.9;0.2;4.3;2341.903797
21/04/2019;10.6;19;0;3;856.6086958
22/04/2019;8.1;20.9;0;3.7;1275.603531
23/04/2019;13.5;21.3;10.9;4.3;1510.716189
24/04/2019;10;20.2;14.1;4;2025.920427
25/04/2019;10.5;18.8;1.2;3.7;1846.232466
26/04/2019;8.7;16.4;4.2;2.9;1595.15567
27/04/2019;9.4;16.6;3;3.1;1441.27975
28/04/2019;8.6;15.9;0;3;1694.836223
29/04/2019;5.7;18.9;0;3;2071.988124
30/04/2019;2.4;20.7;0;3.3;2646.387849
01/05/2019;5.4;22.9;0;3.6;2464.686965
02/05/2019;10.1;18.1;0.6;3.2;1523.309843
03/05/2019;9.1;15.8;0.2;2.6;1235.496952
04/05/2019;8;16.3;4.4;2.9;1647.631483
05/05/2019;1.5;14.6;0;3.1;2317.600574
06/05/2019;-0.4;18.1;0;3.2;2749.776949
07/05/2019;3.4;21.5;1.8;3.4;1951.885201
08/05/2019;12.1;17.2;12.6;1.9;821.4495163
09/05/2019;11;19.8;1;4;1700.6248
10/05/2019;10.2;23.8;0.4;3.3;1818.162771
11/05/2019;13.4;19.6;0.4;4.7;1961.265551
12/05/2019;10;19.6;0;4.9;2772.505257
13/05/2019;6.5;21.8;0;5.2;2866.03062
14/05/2019;5.3;23.9;0;4.6;2778.294267
15/05/2019;4.2;23;0;4.8;2856.372906
16/05/2019;5.5;22.4;11.3;4.1;2404.510763
17/05/2019;10.9;14.7;6.6;1.1;850.9815674
18/05/2019;10.8;16.5;0.2;3.7;1643.46377
19/05/2019;9.1;16.6;0;2.1;1060.815039
20/05/2019;9.5;18.6;1;2.6;1447.937915
21/05/2019;7;20.4;0;2.9;1956.61776
22/05/2019;7.4;24.7;0;4.1;2710.667625
23/05/2019;7.3;26.2;11.1;3.7;2165.850597
24/05/2019;14.2;20;0.4;2.3;1098.620115
25/05/2019;13.8;21.9;0;4.9;2375.04712
26/05/2019;12.9;22.4;0.2;4.4;2019.720711
27/05/2019;12.7;19.1;2.4;2.5;1267.623425
28/05/2019;11.1;18.4;1;3.4;1698.824426
29/05/2019;10.5;21;0;4.2;2070.953601
30/05/2019;8;23;0;3.5;2423.149233
31/05/2019;9;28.4;0.2;4.7;2901.474393
01/06/2019;12;30.5;0;6;2843.77079
02/06/2019;11.6;31.8;0;6.1;2770.721715
03/06/2019;15.6;26.5;0;4.2;1985.722799
04/06/2019;14.4;29.9;11.3;5.9;2522.572341
05/06/2019;11.8;14.7;8.5;1.2;1021.972098
06/06/2019;8.9;22.9;0;4.1;2461.195356
07/06/2019;12.8;20.9;1.2;5.7;2379.144821
08/06/2019;6.5;23.3;0;4.4;2768.942205
09/06/2019;13.4;24.2;4.2;4.5;1867.090936
10/06/2019;12.8;19.1;1;3.7;1471.372869
11/06/2019;10.7;17.3;3.4;3.4;2008.72116
12/06/2019;11.1;19.7;0;4.6;2411.839018
13/06/2019;7;25.8;0;4.2;2691.812394
14/06/2019;14.7;18.8;1;1.9;1031.955271
15/06/2019;12.8;21.4;5.1;3.2;1591.39636
16/06/2019;8.6;25.3;0;4.5;2901.072928
17/06/2019;9.2;30;0;5.3;2866.668166
18/06/2019;16.9;33.1;0;7.2;2480.284427
19/06/2019;16;27.4;0.4;5.2;2292.350248
20/06/2019;16.7;23.3;2;3.6;1412.919496
21/06/2019;14.3;19.9;6.3;1.7;1034.040469
22/06/2019;12.6;25.2;0;4.7;2640.434129
23/06/2019;13.5;32.3;0;5.3;2358.428357
24/06/2019;17.2;30.8;0;5.2;2090.501747
25/06/2019;19.2;32.5;0;6.5;2467.586375
26/06/2019;15.4;38.1;0;8.4;2695.566211
27/06/2019;18.2;38.3;0;7.7;2698.721793
28/06/2019;18.9;31;0;5.3;2137.174312
29/06/2019;18.8;38.7;0.2;7.4;2694.803649
30/06/2019;18.1;29.4;0;4.7;1988.795387
01/07/2019;19.6;25.7;0;3.3;1111.113358
02/07/2019;18.1;27.4;0;4.2;1768.225092
03/07/2019;19.7;33.2;0;6.3;2501.014838
04/07/2019;18.2;35.7;0;7.6;2695.001761
05/07/2019;17.1;36.2;0;6.8;2598.195248
06/07/2019;22.1;33.4;0;7.5;2613.742148
07/07/2019;18.2;31;0;6.4;2498.677841
08/07/2019;18.1;31.8;10.3;5;1788.948706
09/07/2019;18.2;27.8;0;4.5;1697.358815
10/07/2019;17.2;30.7;0;7;2670.118483
11/07/2019;15.1;32.1;0;6.9;2725.834314
12/07/2019;15.2;30.9;0;6.6;2749.876024
13/07/2019;18.6;31;0;7;2593.844988
14/07/2019;16;30.9;0;7.6;2763.847749
15/07/2019;15.2;29.5;0;7;2798.533509
16/07/2019;12;30.9;0;6;2716.076891
17/07/2019;16.3;31.2;0;7;2510.088305
18/07/2019;16.4;27.9;0;6.2;2455.148889
19/07/2019;14.4;31.1;0.2;5.8;2691.23282
20/07/2019;16.8;31.1;0;6;2386.880479
21/07/2019;20.7;32.1;0;6.6;2275.63603
22/07/2019;19.1;36.6;0;6.3;2321.826362
23/07/2019;22.3;40.2;0;9;2515.014879
24/07/2019;21.1;38.1;0;7.7;2489.458457
25/07/2019;21.4;39.5;0;9;2517.026333
26/07/2019;19.8;24.9;27.6;2.7;1003.595943
27/07/2019;17.9;21.2;3.6;2.7;1299.59999
28/07/2019;15.2;26.3;0;5.5;2332.706528
29/07/2019;11.7;31.8;0.6;6.1;2639.037746
30/07/2019;18.1;24.9;0.2;5;1433.398349
31/07/2019;10.2;26;0;4.5;2398.723552
