Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;6.1;13.3;9.8;1.47;849.0743875
02/02/2019;3.4;5.2;1.2;0.66;308.8247237
03/02/2019;0.3;6.1;0;1.36;668.6513724
04/02/2019;-2.1;9.2;6;0.57;834.8330104
05/02/2019;3.8;10.9;2.2;0.07;320.7565189
06/02/2019;9.5;11.9;0.2;0.85;454.4467838
07/02/2019;7.2;11.7;0.8;0.69;329.0500324
08/02/2019;2.7;12.8;0;0.8;940.8889683
09/02/2019;5.8;14.8;0;1.11;890.3729109
10/02/2019;5.6;12.3;1.2;1;341.9663023
11/02/2019;5.4;10.5;2;1.31;761.7231896
12/02/2019;2.4;10.6;0;0.77;1147.275211
13/02/2019;0.3;13.1;0;1.26;1194.747261
14/02/2019;6.2;13.6;0;1.62;1181.569688
15/02/2019;6.2;15;0.2;1.9;1204.595972
16/02/2019;4.5;15.1;0.2;1.5;1213.092175
17/02/2019;6.3;14.6;0;1.93;1235.440916
18/02/2019;6.7;15;0.2;2.09;1234.032964
19/02/2019;5.6;10.5;0.2;0.87;721.6987142
20/02/2019;3.8;14.9;0.2;1.21;1244.386268
21/02/2019;3.3;17.9;0;1.69;1260.405267
22/02/2019;5.4;18.8;0;1.91;1298.083638
23/02/2019;6.6;19.3;0;2.02;1308.806159
24/02/2019;5.4;18.2;0;1.89;1313.507304
25/02/2019;4.6;18.5;0;1.68;1336.673952
26/02/2019;5.2;20;0;1.99;1354.173637
27/02/2019;7.7;24.1;0;2.73;1429.183676
28/02/2019;8.9;15.4;0;1.78;1071.165746
01/03/2019;7.3;12.4;0;1.43;666.0103457
02/03/2019;7;15.7;0.2;1.93;895.931858
03/03/2019;5;21.1;0;2.48;1428.436635
04/03/2019;8.5;13.1;0;1.86;590.2879556
05/03/2019;6.9;16;0;2.35;1568.311542
06/03/2019;8.6;19;1.2;3.09;950.398645
07/03/2019;6.7;15;0;2.84;1518.216041
08/03/2019;5.3;12.8;0;1.42;832.1501603
09/03/2019;6.6;16.2;0.2;1.03;818.6625089
10/03/2019;10;15;1.4;1.04;665.2479387
11/03/2019;5.9;13.5;0.2;2.12;1262.013123
12/03/2019;2.3;19.3;1;2.35;1624.616058
13/03/2019;5.3;10.5;3.6;1.44;1086.914041
14/03/2019;6.4;12.4;0.6;1.72;989.2444581
15/03/2019;7.7;12.4;0;1.78;814.8384287
16/03/2019;7.2;19.3;0;2.68;1837.005274
17/03/2019;8.1;14.7;0.4;1.76;795.7237355
18/03/2019;4.6;12.7;2.2;2.31;1404.383314
19/03/2019;4.8;10.3;0.2;1.64;936.4524122
20/03/2019;2.8;14;0;2.28;1938.688285
21/03/2019;3.8;14.9;0;2.21;1957.84253
22/03/2019;3.1;18.2;0;2.47;1939.552582
23/03/2019;7.2;21.1;0;2.99;1922.006031
