Date;TMin;TMax;Pluie;ETP;Rgi_MF
01/02/2019;5.5;14.2;4.2;1.29;787.1313981
02/02/2019;3.7;5.4;3.2;0.69;308.0464334
03/02/2019;-0.7;7.5;0;0.82;906.5385096
04/02/2019;-2.5;9.3;6.6;0.51;801.2833333
05/02/2019;4;11;3.8;0.12;334.8795978
06/02/2019;9.5;12;0;0.79;460.6477765
07/02/2019;8.1;11.7;1.4;0.8;434.5843396
08/02/2019;4;15;0;0.99;956.6531686
09/02/2019;7.5;15.3;0;1.15;893.0128895
10/02/2019;5.5;13.8;2;1.29;345.1428982
11/02/2019;5.3;10.8;1.2;0.84;707.2520758
12/02/2019;3.4;10.9;0;0.68;1131.461056
13/02/2019;1.1;13.3;0.2;1.14;1223.27772
14/02/2019;3.3;15.3;0.4;1.34;1210.456464
15/02/2019;4.2;17.1;0.2;1.76;1225.323507
16/02/2019;3.4;16.7;0.4;1.69;1239.142442
17/02/2019;4.1;16;0.2;1.74;1262.556384
18/02/2019;5.2;16.2;0.2;1.64;1236.314306
19/02/2019;6.2;10.7;0.2;0.57;553.6887369
20/02/2019;2.9;15.9;0.2;1.3;1197.704357
21/02/2019;3.7;19.2;0;1.88;1250.2701
22/02/2019;7.2;19.4;0;2.05;1292.206276
23/02/2019;3.4;18.9;0;1.91;1303.994033
24/02/2019;5.9;18.2;0;1.65;1227.78439
25/02/2019;6.5;19.9;0.2;1.81;1325.120192
26/02/2019;5.4;20.9;0;2.04;1380.595396
27/02/2019;8.5;24.2;0;2.85;1412.659943
28/02/2019;9.2;16.1;0;1.66;1086.242551
01/03/2019;6.9;13.5;0;1.14;715.9085761
02/03/2019;6.9;15.4;0.2;1.48;945.0801627
03/03/2019;5.4;23.9;0.2;2.6;1422.975247
04/03/2019;9.6;13.2;0;2.07;759.1307891
05/03/2019;7.4;16.8;0;2.15;1551.255113
06/03/2019;8.5;20.3;1.6;2.72;785.6142143
07/03/2019;6.7;14.7;0.4;2.67;1493.681537
08/03/2019;6.7;12.8;0.4;1.46;956.8922035
09/03/2019;7.5;13.8;0;0.48;617.1936925
10/03/2019;10.4;14.4;3;0.68;574.5143255
11/03/2019;6.7;13.6;0;1.76;1290.99071
12/03/2019;3.8;19;2.2;2.35;1598.959029
13/03/2019;5.5;10.9;10.2;1.33;1127.878038
14/03/2019;6.5;11.7;0.2;1.34;953.1243532
15/03/2019;7.6;12.3;0;1.28;836.3568388
16/03/2019;6;19.6;0;2.2;1822.948316
17/03/2019;8.3;13.8;2.4;1.64;817.6237986
18/03/2019;3.9;12.8;4.2;1.74;1469.322152
19/03/2019;5.3;11.1;0;1.41;895.090339
20/03/2019;4;13.5;0;2.09;1956.831998
21/03/2019;3.7;16.4;0;2.15;1983.103463
22/03/2019;5;20;0;2.51;1964.443796
23/03/2019;3;21.2;0;2.91;1944.65516
24/03/2019;8.6;20.7;0;2.83;2006.873983
25/03/2019;4.7;15.6;0;2.48;1851.502551
26/03/2019;2.8;14.3;0;2.47;2123.462016
27/03/2019;3.2;16.2;0;2.38;2106.660199
28/03/2019;4.5;17.4;0;2.44;2096.593821
29/03/2019;4.2;18.5;0;2.91;2033.697573
30/03/2019;5.9;18.9;0;3.34;2061.828449
31/03/2019;4.8;19.6;0;2.76;1908.608064
01/04/2019;7.5;18.4;2.6;2.45;1496.052537
02/04/2019;9.8;15.9;9;2.57;1348.746758
03/04/2019;4.4;9.5;3.2;1.64;1081.4817
04/04/2019;1.5;12.2;0.2;2.19;1700.208961
05/04/2019;5.7;16.4;20.6;2.67;1497.385042
06/04/2019;5.2;11.3;4.8;1.61;995.3765917
07/04/2019;5.7;13;0.2;1.93;1387.781881
08/04/2019;5.6;15.6;3.8;1.27;912.2847492
09/04/2019;6.2;17.6;3.2;2.8;2113.13735
10/04/2019;6.9;15.6;4.4;2.07;1483.106807
11/04/2019;8;13.5;0.6;1.86;1047.222278
12/04/2019;7.4;16.3;0;3.35;2280.607125
13/04/2019;4.6;18.4;0;2.97;2394.941043
14/04/2019;7.1;15.4;0;2.07;1334.426164
15/04/2019;6.5;17.5;11.2;2.61;1564.222129
16/04/2019;9.8;17.6;0;3.35;1986.135963
17/04/2019;9;17;0;2.67;1564.263539
18/04/2019;11.5;17.7;0;2.69;1176.828977
19/04/2019;9.7;21.5;0;4.58;2067.121478
20/04/2019;8.4;21.4;0;4.14;2357.064448
21/04/2019;10.5;16.4;0;2.75;1093.145125
22/04/2019;8;19.6;0;2.41;1449.467711
23/04/2019;11.7;20.1;8.4;2.89;1297.167278
24/04/2019;7.7;19.7;6.2;3.01;1748.150005
25/04/2019;10;18.5;0.6;3.45;1669.787187
26/04/2019;7.6;13.7;17.8;2;1245.936561
27/04/2019;8.7;14.6;0.2;2.22;1294.04121
28/04/2019;8.1;15.3;0;2.59;1809.34011
29/04/2019;7.4;17.8;0;2.72;2070.05741
30/04/2019;7.3;18.9;0;3.45;2650.83809
01/05/2019;8.4;21.3;0;3.73;2484.889168
02/05/2019;9.7;18.1;1.8;3.34;1686.230551
03/05/2019;7.9;12.6;5.4;1.83;1208.663698
04/05/2019;8.1;15;4.6;2.48;1555.405469
05/05/2019;1.3;13.9;0;2.62;2367.41059
06/05/2019;4.2;16.7;0;3.32;2771.019181
07/05/2019;6.2;22.8;1.6;3.53;2109.147467
08/05/2019;11;17.1;4;2.01;888.9703251
09/05/2019;9.7;19.1;2.2;3.24;1935.681479
10/05/2019;10.8;24.7;4.6;3.56;1893.072105
11/05/2019;11.7;17.8;0;3.86;1986.537257
12/05/2019;8.6;18.4;0;3.81;2535.706203
13/05/2019;7.6;19.5;0;4.16;2858.196208
14/05/2019;7.9;21.4;0;4.07;2788.865751
15/05/2019;9.4;21.5;0;4.42;2837.217753
16/05/2019;8.5;22.1;10.4;3.87;2357.872489
17/05/2019;9.6;12.8;8.4;1.05;852.2389716
