Date;TMin;TMax;Pluie;ETP;Rgi_MF
22/03/2019;2.8;18.4;0;2.41;1913.970279
23/03/2019;2.8;22.8;0.2;2.84;1879.305784
24/03/2019;4.6;16.4;0;2.43;1806.075271
25/03/2019;0.8;14.7;0;2.6;1681.914324
26/03/2019;0.1;14.8;0;2.69;2005.898222
27/03/2019;2.7;15;0;2.6;1926.284475
28/03/2019;3.2;16.4;0;2.66;1939.522302
29/03/2019;4.2;20.1;0;2.93;1955.379178
30/03/2019;7.2;20.4;0.2;3.62;1985.465911
31/03/2019;6.2;21.6;0;3.2;1959.74198
01/04/2019;5.2;20;0;2.44;1569.8996
02/04/2019;9.2;15.4;6.8;2.25;1142.147258
03/04/2019;3.7;11.4;2.2;2.19;1589.147798
04/04/2019;0.2;12.9;0;2.08;1848.871158
05/04/2019;7.7;14.6;0.2;2.47;1116.734217
06/04/2019;7.1;10.5;9.6;0.71;656.7854921
07/04/2019;4.3;15.9;0.2;2.36;2146.658529
08/04/2019;5;16.3;0.4;1.7;1506.163121
09/04/2019;4;18.4;0.2;2.2;2094.699029
10/04/2019;3.2;16.8;0;2.38;2141.989442
11/04/2019;5.7;17.1;0;3.28;1999.192885
12/04/2019;2.9;17;0;2.85;2300.683415
13/04/2019;3;14.4;0;3.35;2233.602874
14/04/2019;5.3;13.9;0;4.05;1833.854159
15/04/2019;5.5;17.6;3;3.18;1194.736114
16/04/2019;9.8;16.5;0.2;3.06;2091.486899
17/04/2019;8;20.8;0;3.27;1595.175377
18/04/2019;11.9;22.4;0;3.6;1666.001201
19/04/2019;11;26.8;0;4.82;2295.113769
20/04/2019;9.2;25;0;3.91;2315.709856
21/04/2019;8.7;20.2;0;3.32;1771.528489
22/04/2019;11.4;20.9;0;3.47;1316.929654
23/04/2019;14.6;19.7;16;2.8;966.9506513
24/04/2019;9.4;17.4;17.6;2.77;1465.215069
25/04/2019;8.1;15.2;7.6;2.91;1657.981608
26/04/2019;7.9;16.1;2.4;2.88;1933.363014
27/04/2019;10.3;15.1;0.2;4.05;2291.381337
28/04/2019;6.5;14.7;0;2.31;1279.624719
29/04/2019;7.8;17.9;0.2;3.66;2333.105106
30/04/2019;4.2;20.7;0;3.39;2548.867191
01/05/2019;8.3;21.5;3.8;2.87;1660.383218
02/05/2019;8;16.7;3;3.12;2172.089324
03/05/2019;8.3;18.5;0.2;3.04;1962.961773
04/05/2019;5.7;15.7;0;3.06;1597.487612
05/05/2019;0.9;15.6;0.2;3.39;2235.516322
06/05/2019;2.8;17.4;0;3.37;2600.079337
07/05/2019;5.5;20.4;4;3.25;1984.978308
08/05/2019;7.6;17.4;8.6;3.05;1757.985781
09/05/2019;11.4;15.9;1.2;2.93;1508.383416
10/05/2019;9.2;18.5;0.8;2.45;1408.325341
11/05/2019;11.5;19.7;0.6;4.01;2363.077149
12/05/2019;5.6;19.1;0;4.58;2868.697669
13/05/2019;5.3;19.5;0;5.04;2864.541024
14/05/2019;9.4;21.6;0;6.52;2855.473349
15/05/2019;9.2;21;0;5.96;2839.236894
16/05/2019;8.1;19.6;0;4.4;1798.17047
17/05/2019;10.7;20.2;4.2;3.84;1501.98374
18/05/2019;10.7;14.7;1.8;1.66;955.9788039
19/05/2019;8.2;19.2;0;3.44;2507.714323
20/05/2019;6.8;19;0.6;3.23;2346.873724
21/05/2019;7.1;23.2;9.4;3.54;2419.238965
22/05/2019;7.8;26.3;0.2;4.33;2703.789761
23/05/2019;10.8;26.7;0;4.47;2289.253676
24/05/2019;12.7;23.6;0;4.47;2372.8463
25/05/2019;10.2;21.4;0.2;4.2;2572.706764
26/05/2019;10;20.4;0.2;3.31;1882.901863
27/05/2019;13.1;22.4;1;4.03;2326.966491
28/05/2019;10.7;19.3;4.4;4.56;2520.387723
29/05/2019;6.6;19;0;3.34;2316.696322
30/05/2019;12.5;21.2;0.2;4.28;2552.248564
31/05/2019;7.1;29.4;0.2;4.77;2913.159207
01/06/2019;12.5;30.8;0;6.1;2903.106998
02/06/2019;13.3;26.9;0.2;5.28;2577.621133
03/06/2019;15;23.2;0.6;4.2;2176.730646
04/06/2019;14.1;23.3;0;3.85;1760.284239
05/06/2019;13.2;18;3.8;2.83;1328.954135
06/06/2019;9;21.2;3.8;4.2;2388.418517
07/06/2019;12.3;16.9;6.6;3.18;1563.142731
08/06/2019;12.4;19;5.8;4.66;2502.204745
09/06/2019;10.7;22.5;0;3.9;1864.456
10/06/2019;7.5;18.7;1.8;4.13;2375.984225
11/06/2019;9.5;17.7;4;3.06;1838.326981
12/06/2019;11.1;19;0.2;3.84;2383.098756
13/06/2019;11.4;19.9;0.6;4.34;2429.979546
14/06/2019;8.3;21.9;0;4.1;2508.773984
15/06/2019;9.6;20;0.2;4.76;2670.957876
16/06/2019;11;23.8;0;4.79;2703.237664
17/06/2019;10.2;29;0;5.93;2882.496136
18/06/2019;18.1;29;0.2;6.75;2758.906111
19/06/2019;16;22.4;1.8;3.43;1689.467298
20/06/2019;14.8;22.9;0;5.38;2616.874379
21/06/2019;10.7;25.7;0;4.78;2224.613533
22/06/2019;10.7;26.8;0;5.72;2781.505127
23/06/2019;15.5;32.2;1;6.31;2399.901913
24/06/2019;15.4;27.8;3.8;4.34;1608.387491
25/06/2019;15.6;29.7;0;4.93;2543.376315
26/06/2019;20.4;35.6;0;8.38;2800.625142
27/06/2019;23;38.2;0;8.48;2697.43216
28/06/2019;20.6;25.6;0;3.28;1591.04881
29/06/2019;17;26.2;0;4.18;2045.012459
30/06/2019;18.4;26.6;0;3.18;1406.939146
01/07/2019;17.5;29;0.4;6.88;2511.979636
02/07/2019;16.4;27.2;0;5.99;1954.235177
03/07/2019;19.2;30.5;0;8.57;2807.14159
04/07/2019;18.6;33.1;0;8.67;2790.429573
05/07/2019;19.8;32;0;7.19;2059.901461
06/07/2019;16.2;32.4;0;6.61;2465.096752
07/07/2019;15.9;28.8;0;6.2;2752.46252
08/07/2019;15.6;31.3;0;7.7;2814.646689
09/07/2019;16.5;28.6;0;8.85;2919.186709
10/07/2019;12.7;32;0;7.14;2777.681925
11/07/2019;16.5;27.2;0;5.54;1891.409473
12/07/2019;16.8;26.2;0;4.21;1767.319086
13/07/2019;14.1;30.9;0;6.51;2764.46632
14/07/2019;16.3;29.2;0;7.52;2672.253591
15/07/2019;14.3;28.4;0;6.45;2833.729969
16/07/2019;11.6;30.8;0;6.43;2744.45934
17/07/2019;12.4;29.1;0;6.09;2742.639354
18/07/2019;15.8;24.2;1.2;4.53;1952.680974
19/07/2019;14.8;26.3;0;5.15;2667.196987
20/07/2019;14.7;26;0.2;4.18;1878.854205
21/07/2019;13.4;28.9;0;4.98;2622.211686
22/07/2019;13.3;35.2;0;6.1;2634.989783
23/07/2019;19.3;38.6;0.2;8.09;2493.616332
24/07/2019;18.8;34.8;0;5.91;2509.343698
25/07/2019;21.6;34.9;7.2;7.44;2102.415482
26/07/2019;18.8;20.9;14.6;1.28;966.3326268
27/07/2019;16.2;22.9;0.2;3.23;1299.917462
28/07/2019;11.2;23.6;0.2;5.2;2627.038528
29/07/2019;12.6;26.8;1.6;5.18;2611.952387
30/07/2019;16.3;23.1;0.4;5.45;2153.049178
31/07/2019;12.3;24.1;0.2;5.03;2485.110378
