Date;TMin;TMax;Pluie;ETP;Rgi_MF
02/04/2018;8.6;18.7;0;2.96;981.8036022
03/04/2018;9;17.9;6.2;2.26;959.7513021
04/04/2018;7.7;14;2.8;1.77;1030.125145
05/04/2018;7.7;15.4;0;2.81;1913.831504
06/04/2018;4.3;24.1;0.8;4.11;2116.821894
07/04/2018;10.9;20.1;0;1.91;665.2943782
08/04/2018;10.5;17.5;1.4;1.39;724.6152891
09/04/2018;9.6;15.4;4.6;1.5;800.9491605
10/04/2018;6.6;14.5;5;1.94;1254.03161
11/04/2018;10.1;15.4;1.6;2.33;1051.017286
12/04/2018;8.7;13.3;1.6;2.14;1320.664797
13/04/2018;8.2;18.9;1;2.19;1514.313908
14/04/2018;8.9;16.5;9.1;2.31;1446.480893
15/04/2018;5.4;17.2;0.2;2.23;1448.690781
16/04/2018;6.3;18.3;0;2.78;1921.196237
17/04/2018;3.6;23.3;0;3.46;2346.5723
18/04/2018;6.6;27.8;0;4.71;2358.967699
19/04/2018;12.1;27.9;0;5.21;2362.355885
20/04/2018;9;28.2;0.2;4.82;2340.237168
21/04/2018;11;28.3;0;4.91;2340.597114
22/04/2018;11.9;26.6;1.4;4.41;1874.06885
23/04/2018;13.1;21.9;0.2;3.52;1984.98516
24/04/2018;6.7;22;0;3.01;2208.436322
25/04/2018;9;16;0.6;2.23;1285.165596
26/04/2018;2.1;17.4;0.2;2.58;1981.642827
27/04/2018;2.4;18;0;2.94;1934.596475
28/04/2018;3.5;12.7;10.8;1.25;858.2154667
29/04/2018;8.8;12.5;7;1.4;777.5288666
30/04/2018;6.5;13.2;0;2.24;1398.073326
01/05/2018;2.4;15.4;0;3.08;2214.606106
02/05/2018;0.2;17.2;1.6;1.78;1506.749642
03/05/2018;9.6;17.2;0.2;3.64;2038.090758
04/05/2018;5.4;18.9;0;4.08;2553.755875
05/05/2018;9.1;23.4;0;4.5;2486.310829
06/05/2018;11;27;0.2;4.28;2377.895119
07/05/2018;10.7;27.2;0;4.44;2408.412609
08/05/2018;7.6;25.5;1.4;3.21;1801.44289
09/05/2018;12.2;20.2;0;3.34;1826.608472
10/05/2018;7.3;18.7;1.4;3.91;2321.03683
11/05/2018;5.2;23.8;1;3.9;2268.060396
12/05/2018;8;13.1;16.4;1.21;829.8321904
13/05/2018;4.3;15.2;1.6;2.86;2100.000489
14/05/2018;4.9;14.5;4;1.65;1061.772852
15/05/2018;9.7;20.6;0.2;4.08;2299.423793
16/05/2018;8.9;22.4;0;3.81;2359.092604
17/05/2018;12.2;18.1;0;3.6;1995.405303
18/05/2018;10.4;21.5;0;5.07;2740.093807
19/05/2018;9.3;20.8;0;5.23;2672.271388
20/05/2018;9;23.4;0;5.19;2733.781391
21/05/2018;9.8;24.6;0.2;4.69;2355.61425
22/05/2018;8;24.6;0;4.11;2368.914526
23/05/2018;10.4;25.1;1;4.25;2192.982549
24/05/2018;8.7;25.8;0;4.43;2409.36759
25/05/2018;11.3;23.1;0.2;1.21;869.0479727
26/05/2018;14.3;28.1;20.4;4.05;1898.150993
27/05/2018;13.8;24.5;2.8;3.49;1860.125431
28/05/2018;15.4;21.9;9.2;2.87;1487.911036
29/05/2018;15;22;1.6;2.11;1052.396381
30/05/2018;10.9;23;3.2;3.24;1905.444704
31/05/2018;14.8;20.4;10.2;1.82;1128.096283
01/06/2018;14;21.7;0.2;3.62;2085.754092
02/06/2018;11.9;25.6;0;4.82;2708.026422
03/06/2018;15;26.6;8.4;3.93;1703.380973
04/06/2018;15.1;23.7;1;2.49;1413.742494
05/06/2018;14.3;23.5;37.5;2.7;1679.180969
06/06/2018;15.8;22.2;1.2;3.05;1660.116302
07/06/2018;13.5;25.5;0.2;3.88;2081.207438
08/06/2018;12.2;27.6;0;4.11;2239.638939
09/06/2018;17.3;28.6;11.2;4.99;2306.22221
10/06/2018;15.6;24.5;5.4;4.1;2148.761669
11/06/2018;16.3;19.9;0.2;2.79;1452.734316
12/06/2018;14.5;22.4;1.8;2.94;1644.614716
13/06/2018;13.4;20.8;0.2;4.13;2190.340264
14/06/2018;8.6;21.8;7.6;2.84;1816.015916
15/06/2018;14.6;21.7;4.2;3.38;1821.085478
16/06/2018;11.6;22.2;0;3.74;2147.727741
17/06/2018;12.8;22.6;0.6;4.25;2255.326651
18/06/2018;13.6;23.6;0.4;2.94;1657.358959
19/06/2018;10.8;27.1;0.2;4.97;2856.316053
20/06/2018;16.9;31.7;0;6.5;2859.83427
21/06/2018;16.4;27.8;0;6.92;2883.15567
22/06/2018;11.5;22.3;0;6.99;2992.232891
23/06/2018;12.1;24.2;0;7;2943.787979
24/06/2018;12.6;24.6;0;6.33;2644.598442
25/06/2018;11.8;25.9;0;6.79;2874.001883
26/06/2018;14.7;29;0;7.39;2895.400067
27/06/2018;16.7;29.8;0;6.76;2698.011094
28/06/2018;15;28.2;0;7.69;2901.035954
29/06/2018;16.2;28.6;0;7.24;2707.2457
30/06/2018;16.6;33.4;18.2;6.56;2683.017656
01/07/2018;18.9;32;5.8;6.39;2589.749775
02/07/2018;18;28.2;0.2;4.57;1985.212673
03/07/2018;15.4;28.8;0;4.83;2322.965572
04/07/2018;15.2;26.3;26.8;3.25;1560.807589
05/07/2018;16;25;4;4.21;2143.48943
06/07/2018;14.7;25.9;0;3.56;1671.678007
07/07/2018;13.7;29.1;0;5.4;2504.689676
08/07/2018;17;29.1;0;6.78;2644.66995
09/07/2018;17;27.5;0;6.68;2680.269445
10/07/2018;14.1;27.3;0;6.18;2618.554112
11/07/2018;14.4;24.1;0;6.43;2823.700439
12/07/2018;12;26.3;0;5.76;2588.221218
13/07/2018;15.1;29.1;0;6.13;2732.023935
14/07/2018;15.5;31.1;0;5.81;2215.071134
15/07/2018;14.5;32.3;0.2;6.29;2476.255549
16/07/2018;17.4;27.6;0.2;5.61;2222.08636
17/07/2018;15.8;24.8;0.2;3.78;1754.814309
18/07/2018;12.1;29.4;0;4.17;2022.942369
19/07/2018;15.2;31.5;1.4;5.37;2137.882843
20/07/2018;14.4;26.1;0;5.06;2357.462024
21/07/2018;14.1;25.3;0.2;4.47;2310.759492
22/07/2018;11.7;26.4;0;4.13;2135.439861
23/07/2018;12.2;30.3;0;5.36;2517.809059
24/07/2018;14.5;33.2;0;6.52;2585.428257
25/07/2018;14.7;33;0.2;5.65;2516.690073
26/07/2018;15.2;35.8;0;6.56;2568.749184
27/07/2018;15.9;28.6;0.8;4.35;1682.697054
28/07/2018;17.2;27.1;0.8;5.34;2340.541261
29/07/2018;12.9;29;0.2;4.69;2200.296491
30/07/2018;14.8;30.4;0;5.13;2317.168903
31/07/2018;16.8;29.4;0;4.71;1884.357596
