Date;TMin;TMax;Pluie;ETP;Rgi_MF
20/06/2022;16.9;22.8;11.6;2.83;1680.666711
21/06/2022;13.8;27.6;0;3.97;2154.173424
22/06/2022;16.9;25.9;0;3.26;1796.198079
23/06/2022;16.7;28.2;2;5.17;2360.487188
24/06/2022;15.1;24.6;0.4;4.18;2053.542543
25/06/2022;14.9;18.2;7.6;1.22;1107.82616
26/06/2022;11.4;20.8;0;2.55;1728.860506
27/06/2022;12.3;24.8;0.2;4.71;2411.458343
28/06/2022;8.2;27.4;0;5.14;2834.901303
29/06/2022;9.2;27.2;2;5.27;2650.511145
30/06/2022;12.8;16.9;17.6;1;1049.519404
01/07/2022;9;22.7;0;3.58;2186.646117
02/07/2022;8.1;27;0;4.89;2759.683446
03/07/2022;11.1;26.5;0;5.08;2665.610761
04/07/2022;10.5;26.9;0;5.18;2724.289104
05/07/2022;10.5;27.1;0;5.43;2719.305782
06/07/2022;10.7;26.4;0;5.45;2665.804629
07/07/2022;11.9;24.1;0;3.32;1801.077816
08/07/2022;10.3;26.9;0;5.65;2711.126271
09/07/2022;14.5;29.3;0;5.89;2612.035683
10/07/2022;13.7;27.1;0;5.92;2690.618667
11/07/2022;15.2;30.2;0;6.1;2672.887316
12/07/2022;17.7;32.6;0;6.05;2637.604754
13/07/2022;13.6;35.9;0;5.93;2356.214497
14/07/2022;15.7;32.7;0;6.73;2507.317291
15/07/2022;15.3;27.5;0;6.48;2658.376363
16/07/2022;13.9;29.2;0;6.16;2625.936763
17/07/2022;14.7;31.2;0;6.56;2518.722534
18/07/2022;17.5;38.2;0;7.06;2496.290345
19/07/2022;21.3;39.2;2.8;8.47;2473.140483
20/07/2022;17.7;23.3;18.1;1.89;1203.768762
21/07/2022;16.1;28.9;0;4.28;2190.062449
22/07/2022;17.1;27.1;0.2;2.35;1370.997147
23/07/2022;17.7;28.9;0;4.54;2122.586945
24/07/2022;13.4;32.9;0;5.75;2599.78896
25/07/2022;18.1;27.6;0;5.47;1992.33091
26/07/2022;15.1;24.4;0;3.56;1603.301654
27/07/2022;13.5;26.7;0;4.7;2253.078233
28/07/2022;13.4;28.9;0;4.77;2140.344221
29/07/2022;13.2;30.3;0;4.37;2043.055801
30/07/2022;14.9;31.6;0;4.82;2059.174774
31/07/2022;15.1;31.2;0;5.86;2541.834943
