Date;TMin;TMax;Pluie;ETP;Rgi_MF
03/05/2018;8.3;17.4;0;3.92;2242.10827
04/05/2018;5.7;19.9;0;4.39;2653.409276
05/05/2018;8;24.8;0;4.77;2562.32447
06/05/2018;13.5;26.4;0;4.38;2263.889025
07/05/2018;12.1;27.7;0.2;4.62;2437.506194
08/05/2018;11.7;22.1;10;2.9;1585.259186
09/05/2018;10.8;18.8;0;3.46;2000.741109
10/05/2018;8.7;19.4;0;4.24;2559.435241
11/05/2018;6.2;23.5;0.2;3.97;2205.13351
12/05/2018;9.6;12.4;7.6;1.01;829.2714818
13/05/2018;4.9;15;7.4;3.14;2166.736597
14/05/2018;5.7;17.2;0.4;1.93;1170.25297
15/05/2018;10.9;22.1;0;4.82;2493.988512
16/05/2018;8.9;24.7;0;4.45;2540.89895
17/05/2018;12.5;19.5;0;4.04;2110.690997
18/05/2018;10.2;22.8;0;5.19;2758.756458
19/05/2018;8.4;22.3;0;5.08;2735.314226
20/05/2018;9.3;24.4;0;5.23;2794.578482
21/05/2018;11.1;26.6;0;4.76;2367.156061
22/05/2018;9.7;24.8;0;4.27;2357.89478
23/05/2018;11.8;26.2;0.4;4.33;2187.234691
24/05/2018;9.9;27.4;0;4.45;2376.913401
25/05/2018;13.4;17.8;11.4;0.39;868.7395574
26/05/2018;14.6;25.8;4.6;3.51;1706.928266
27/05/2018;13.1;24.1;15.2;3.42;1831.820911
28/05/2018;14.5;24.4;8.4;3.12;1618.410915
29/05/2018;15.8;19.6;0.2;1.86;1008.671468
30/05/2018;13.7;22.1;0;3.49;1931.718629
31/05/2018;13.1;19.7;1.8;1.77;1073.834386
01/06/2018;14.8;22.7;0;3.72;1985.80249
02/06/2018;12.3;25.8;0;5.19;2732.128189
03/06/2018;16;26.6;1.8;3.71;1703.28729
04/06/2018;14.3;21.4;0.2;2.07;1258.988305
05/06/2018;14;22.7;1.8;3.34;1860.003337
06/06/2018;16.2;22.5;1;3.3;1771.682217
07/06/2018;14.1;24.7;9.8;3.24;1684.649992
08/06/2018;13.4;27.8;0;4.28;2177.354528
09/06/2018;16.7;25.8;43.4;4.65;2246.293568
10/06/2018;15.9;23.8;12.2;4.01;2069.327313
11/06/2018;15.1;20.9;4.4;2.71;1418.709669
12/06/2018;14.6;22.3;1;2.7;1500.599174
13/06/2018;13.2;22.9;0.2;4.24;2234.695867
14/06/2018;11.8;20.2;16.6;2.69;1607.406587
15/06/2018;15.8;23.1;0.8;3.97;1999.342111
16/06/2018;10.7;21.6;0;3.75;2142.643073
17/06/2018;13.9;21.1;2;4.25;2244.861021
18/06/2018;15.1;21.6;0.6;2.66;1431.906791
19/06/2018;11.6;26.6;0.2;5.27;2819.273119
20/06/2018;17.2;31.1;0;6.48;2837.932599
21/06/2018;17.5;26.5;0;6.6;2838.037657
22/06/2018;11.6;23.1;0;6.84;2989.175046
23/06/2018;12.3;25.3;0;6.77;2921.886884
24/06/2018;13.5;25.9;0;6.08;2641.204323
25/06/2018;13.2;27.3;0;6.64;2874.982281
26/06/2018;15;29.8;0;6.99;2892.678324
27/06/2018;17.8;31.4;0;6.52;2643.800191
28/06/2018;16.7;29.4;0;7.21;2861.630452
29/06/2018;16.9;30.3;0;6.98;2685.33756
30/06/2018;15.5;33.7;3.2;5.89;2568.222028
01/07/2018;18.5;32.3;2;6.01;2523.749253
02/07/2018;18.8;26.4;0.2;4.05;1878.484727
03/07/2018;16.3;28;0;4.59;2186.617333
04/07/2018;15.3;26.8;10.7;3.41;1673.169925
05/07/2018;16.4;25;0;4.67;2239.359583
06/07/2018;17.5;26;0;3.95;1815.672996
07/07/2018;15.1;31.4;0;5.29;2379.765356
08/07/2018;16.9;32.1;0;6.52;2608.25946
09/07/2018;18.5;30.2;0.2;6.58;2690.974886
10/07/2018;16.6;29.3;0;5.98;2543.763871
11/07/2018;16.1;27;0;6.52;2805.114399
12/07/2018;11.7;28.1;0;5.34;2450.478788
13/07/2018;15.6;30;0;6.28;2800.938248
14/07/2018;17.6;31.9;0;5.59;2222.718986
15/07/2018;18.4;33.1;0;6.36;2539.098767
16/07/2018;17.8;30.3;0;6.29;2450.523228
17/07/2018;15.8;25.1;0;3.57;1616.361067
18/07/2018;13.1;28.9;0;4.31;2023.494763
19/07/2018;16.2;31.5;14.6;5.08;1970.806884
20/07/2018;16.6;25.1;0;5.05;2335.786954
21/07/2018;13.3;25.2;0.2;5.04;2523.343973
22/07/2018;13.8;27.2;0;4.07;2009.068111
23/07/2018;14.9;31.4;0;5.54;2546.263977
24/07/2018;17.1;31.9;0;6.3;2579.543207
25/07/2018;16.1;29.8;0;5.85;2403.760081
26/07/2018;16.8;35;0;6.58;2613.672614
27/07/2018;16.5;26.6;0.4;4.44;1627.973905
28/07/2018;17.2;24.6;0;5.74;2578.648814
29/07/2018;15.6;27.5;0;4.84;2207.828785
30/07/2018;18.1;27.8;0.2;5.18;2272.184775
31/07/2018;17.2;26.6;0;4.82;1862.585176
