Date;TMin;TMax;Pluie;ETP;Rgi_MF
10/05/2019;10.9;25;6;3.66;1879.535036
11/05/2019;12.8;19.5;0;4.26;1915.100388
12/05/2019;10.1;19.3;0;4.51;2530.817024
13/05/2019;6.1;21.2;0;4.44;2846.91513
14/05/2019;7;22.8;0;4.3;2774.199289
15/05/2019;7.6;22.6;0;4.65;2837.593783
16/05/2019;6.3;23.6;17;4.12;2396.234904
17/05/2019;10.9;13.5;2.3;1.13;852.2083793
18/05/2019;9.6;15.2;1.2;3.33;1799.523454
19/05/2019;7.7;15.3;1.7;1.72;1075.035378
20/05/2019;10.2;19.5;0;3.59;1939.946743
21/05/2019;8.5;20.3;0;3.16;2065.636777
22/05/2019;9.4;23.9;0;4.22;2764.002045
23/05/2019;10.5;25.9;11;4.39;2338.450003
24/05/2019;12.9;16.7;16;1.42;870.4420868
25/05/2019;13;20;0.4;3.83;1675.662365
26/05/2019;11.2;20.3;1.1;3.31;1611.579734
27/05/2019;12.2;18.4;1.3;2.57;1369.061056
28/05/2019;11.3;17;10;3.07;1539.410293
29/05/2019;10.1;19.5;0;3.83;1954.811087
30/05/2019;9.7;22.6;0;3.93;2773.034253
31/05/2019;11.7;26.4;0;4.74;2955.466457
01/06/2019;11.9;29.3;0;5.84;2865.53548
02/06/2019;14.4;30.8;0;5.84;2814.996367
03/06/2019;14.9;26.8;0;4.67;2151.371101
04/06/2019;15.9;28;0.7;6.25;2655.257287
05/06/2019;11;13.7;12;1.22;1022.327423
06/06/2019;9.5;22.9;0;4.44;2571.66016
07/06/2019;13.7;21.6;0;4.79;2233.980826
08/06/2019;8.1;22.1;0;4.45;2854.833547
09/06/2019;11.1;24;14;4.08;1965.749122
10/06/2019;11.9;17.2;3.7;2.71;1307.309998
11/06/2019;10.4;17.7;0.3;3.5;1974.825525
12/06/2019;7.9;20.6;0;4.6;2651.089308
13/06/2019;8.2;26.9;0;5.23;2802.215859
14/06/2019;12.8;18.4;1.8;2.04;1032.060834
15/06/2019;12.5;18.9;0;2.63;1403.036932
16/06/2019;10.7;25.6;0;4.65;2917.258439
17/06/2019;12;29.8;0;5.59;2890.585887
18/06/2019;17.9;32.4;0;7.28;2594.366837
19/06/2019;16.2;27.8;4.8;5.51;2320.969397
20/06/2019;16.1;20.9;3.9;2.56;1274.310981
21/06/2019;14.5;17.1;0;1.34;1034.078795
22/06/2019;13.7;25.5;0;4.86;2569.112895
23/06/2019;15.2;31.4;0;5.78;2402.857165
24/06/2019;19.4;28.3;0;5.51;1961.975842
25/06/2019;17.7;32.2;0;7.07;2422.84709
26/06/2019;19.2;35.4;0;8.09;2762.209633
27/06/2019;20.9;38.1;0;7.87;2753.928185
28/06/2019;18.1;32.1;0;6.13;2440.728549
29/06/2019;19.3;38.8;0;7.61;2760.45238
30/06/2019;17.5;31.6;0;5.42;2133.533548
01/07/2019;18.1;24.5;0;2.9;1093.664806
02/07/2019;16.3;26.1;0;3.34;1487.62871
03/07/2019;19;32.1;0;6.08;2469.107329
04/07/2019;17.4;35.7;0;7.04;2741.174604
05/07/2019;20.7;34.8;0;6.78;2655.821093
06/07/2019;20.2;32.7;0;6.98;2614.845255
07/07/2019;19.3;30.6;0;6.34;2384.033637
08/07/2019;18.9;28;28;4.19;1529.622851
09/07/2019;17.6;22.5;3.2;3.06;1264.072789
10/07/2019;16.8;29.2;0;6.44;2625.175384
11/07/2019;17.1;31.1;0;6.36;2759.313605
12/07/2019;16.7;30.4;0;6.73;2789.428961
13/07/2019;17.7;29.4;0;5.96;2408.968824
14/07/2019;18.2;29.4;0;7.08;2731.761567
15/07/2019;15.6;28.6;0;6.63;2832.083716
16/07/2019;14.6;30.1;0;6.28;2793.055495
17/07/2019;17;28.9;0;6.26;2468.980715
18/07/2019;17.7;26.9;0;5.73;2188.281004
19/07/2019;15;31.3;1.5;6.05;2733.616148
20/07/2019;18.8;30.7;0;5.07;1991.193886
21/07/2019;19.4;31.1;0;5.76;2143.439488
22/07/2019;20.1;36.9;0;6.76;2472.626991
23/07/2019;23.2;38.6;0;8.48;2569.94351
24/07/2019;20.8;37.7;0;7.85;2557.870734
25/07/2019;22.9;36.6;0;8.9;2574.360522
26/07/2019;20.8;24.3;16;2.81;995.7050242
27/07/2019;16.9;20.2;6.7;2.17;1075.735872
28/07/2019;14.5;25.3;0;5.36;2449.336159
29/07/2019;13.2;31.4;0;6.14;2676.627913
30/07/2019;17.8;22.8;0;4.16;1252.693305
31/07/2019;13.8;25.9;0;4.98;2509.377914
